<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_7_349_atp9	0.158	No mitochondrial presequence	71(MPP)	0.254	50-54,53-57,57-61,78-82	14-23-high	-	15-20	-	-	-	-	-	7-12	-	-	-	-	-	6-11	
synMTS_7_350_atp9	0.221	No mitochondrial presequence	50(MPP)	0.220	42-46,47-51,57-61	18-27-high	-	25-30	-	-	-	23-28	19-24	-	-	-	-	-	-	22-27	
synMTS_7_351_atp9	0.087	No mitochondrial presequence	68(MPP), 69(Icp55)	0.265	16-20,29-33,33-37,96-100	6-15-high	-	12-17	-	-	16-21	10-15	-	-	-	-	-	-	-	9-14	
synMTS_7_352_atp9	0.196	No mitochondrial presequence	41(MPP)	0.220	48-52	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_353_atp9	0.302	No mitochondrial presequence	46(MPP)	0.261	28-32,33-37,43-47,53-57	13-22-high	-	13-18	-	-	-	-	18-23	-	-	17-22	-	-	-	-	
synMTS_7_354_atp9	0.050	No mitochondrial presequence	74(MPP)	0.243	28-32,32-36,80-84	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_355_atp9	0.057	No mitochondrial presequence	83(MPP)	0.253	20-24,89-93	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	15-20	
synMTS_7_356_atp9	0.051	No mitochondrial presequence	38(MPP)	0.263	8-12,31-35,51-55,55-59,92-96	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_357_atp9	0.230	No mitochondrial presequence	50(MPP)	0.260	20-24,28-32,69-73,73-77,86-90,90-94,94-98	20-29-high	-	-	-	-	-	-	23-28	-	-	-	-	19-24	-	-	
synMTS_7_358_atp9	0.017	No mitochondrial presequence	29(MPP), 30(Icp55)	0.241	37-41	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_359_atp9	0.089	No mitochondrial presequence	93(MPP)	0.237	18-22,21-25,65-69	2-12-low	-	-	-	-	-	-	-	9-14	-	-	-	-	-	-	
synMTS_7_360_atp9	0.078	No mitochondrial presequence	78(MPP)	0.256	2-6,5-9,35-39,46-50,51-55,64-68,68-72,85-89	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_361_atp9	0.341	No mitochondrial presequence	75(MPP)	0.253	6-10,11-15,14-18,17-21,55-59,59-63,62-66,82-86	7-18-high	-	-	-	-	14-19,17-22	-	-	-	-	-	-	10-15	-	-	
synMTS_7_362_atp9	0.079	No mitochondrial presequence	47(MPP)	0.255	19-23,54-58	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_363_atp9	0.041	No mitochondrial presequence	52(MPP)	0.269	42-46,58-62	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_364_atp9	0.060	No mitochondrial presequence	56(MPP)	0.232	7-11,27-31,62-66	3-12-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
synMTS_7_365_atp9	0.215	No mitochondrial presequence	75(MPP)	0.267	3-7,11-15,62-66,72-76,82-86	7-16-high	-	-	-	-	-	-	-	-	-	23-28	-	-	-	-	
synMTS_7_366_atp9	0.177	No mitochondrial presequence	48(MPP)	0.271	54-58	11-20-high	-	5-10	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_367_atp9	0.175	No mitochondrial presequence	78(MPP)	0.295	12-16,43-47,46-50,67-71	7-16-high	-	-	-	-	-	-	23-28	-	-	-	-	-	-	-	
synMTS_7_368_atp9	0.097	No mitochondrial presequence	56(MPP)	0.250	29-33,48-52,63-67	15-26-high	-	24-29	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_7_369_atp9	0.159	No mitochondrial presequence	72(MPP)	0.264	8-12,11-15,31-35,35-39,39-43,69-73	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_370_atp9	0.141	No mitochondrial presequence	46(MPP)	0.261	81-85	17-26-high	-	-	-	-	-	-	-	-	-	-	14-19	-	-	-	
synMTS_7_371_atp9	0.422	Possessing mitochondrial presequence	45(MPP)	0.244	11-15,37-41,52-56	8-17-high	-	-	-	-	-	-	-	-	-	-	-	10-15	-	-	
synMTS_7_372_atp9	0.145	No mitochondrial presequence	66(MPP)	0.242	47-51,73-77	5-14-high	-	11-16	-	-	-	9-14	-	-	-	-	-	-	-	8-13	
synMTS_7_373_atp9	0.109	No mitochondrial presequence	57(MPP), 58(Icp55)	0.263	3-7,61-65,90-94	13-22-high	-	10-15	-	-	-	-	23-28	-	-	-	-	2-7	-	-	
synMTS_7_374_atp9	0.080	No mitochondrial presequence	60(MPP)	0.267	12-16,31-35,66-70	16-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_375_atp9	0.118	No mitochondrial presequence	68(MPP)	0.265	18-22,21-25,30-34,74-78	18-27-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
synMTS_7_376_atp9	0.113	No mitochondrial presequence	69(MPP)	0.246	54-58,66-70,76-80	11-20-high	-	-	-	25-30	-	-	-	-	-	-	-	-	-	-	
synMTS_7_377_atp9	0.275	No mitochondrial presequence	82(MPP)	0.256	61-65,73-77,79-83,89-93	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_378_atp9	0.124	No mitochondrial presequence	34(MPP)	0.235	9-13,48-52,60-64,77-81	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_379_atp9	0.165	No mitochondrial presequence	84(MPP)	0.238	44-48,64-68,90-94	12-21-high	-	19-24	-	-	-	17-22	-	-	-	-	-	-	-	-	
synMTS_7_380_atp9	0.198	No mitochondrial presequence	55(MPP)	0.255	13-17,36-40,41-45,45-49,61-65	11-20-high	-	-	-	-	13-18	-	-	-	-	-	-	-	-	-	
synMTS_7_381_atp9	0.057	No mitochondrial presequence	93(MPP)	0.247	2-6,40-44,52-56,73-77,77-81	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_382_atp9	0.099	No mitochondrial presequence	50(MPP)	0.280	26-30,56-60	14-23-high	-	21-26	-	-	-	19-24	-	-	-	-	-	-	-	-	
synMTS_7_383_atp9	0.214	No mitochondrial presequence	76(MPP)	0.263	7-11,10-14,54-58,68-72,83-87	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_384_atp9	0.059	No mitochondrial presequence	12(MPP)	0.167	60-64,64-68	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_385_atp9	0.100	No mitochondrial presequence	67(MPP)	0.239	20-24,33-37,51-55,73-77	18-30-high	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
synMTS_7_386_atp9	0.085	No mitochondrial presequence	61(MPP)	0.246	7-11,19-23,22-26,50-54,53-57,68-72	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_387_atp9	0.074	No mitochondrial presequence	44(MPP)	0.273	4-8,29-33,32-36,41-45,55-59,74-78,84-88	13-22-high	-	-	-	5-10	-	-	-	-	-	-	-	-	-	-	
synMTS_7_388_atp9	0.337	No mitochondrial presequence	67(MPP)	0.239	7-11,30-34,64-68,73-77	21-30-low	-	-	-	18-23	-	-	-	12-17	-	11-16	-	-	-	-	
synMTS_7_389_atp9	0.164	No mitochondrial presequence	42(MPP)	0.238	8-12,33-37,78-82,86-90	4-13-high	-	-	-	-	-	-	3-8	-	-	2-7	-	-	-	-	
synMTS_7_390_atp9	0.054	No mitochondrial presequence	72(MPP)	0.264	10-14,56-60,76-80,79-83,83-87	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_391_atp9	0.217	No mitochondrial presequence	84(MPP)	0.274	2-6,21-25,27-31,56-60,73-77,90-94	2-11-high	-	-	-	-	21-26	-	-	5-10	-	-	-	-	-	-	
synMTS_7_392_atp9	0.026	No mitochondrial presequence	69(MPP)	0.275	34-38	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_393_atp9	0.133	No mitochondrial presequence	57(MPP)	0.246	4-8,14-18,64-68	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_394_atp9	0.251	No mitochondrial presequence	65(MPP)	0.262	7-11,38-42,55-59,71-75	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_395_atp9	0.071	No mitochondrial presequence	60(MPP)	0.250	26-30,29-33,45-49,53-57,61-65,93-97	15-24-high	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-	
synMTS_7_396_atp9	0.261	No mitochondrial presequence	80(MPP)	0.275	17-21,33-37,66-70,73-77,77-81,86-90	15-24-high	-	-	-	-	17-22	-	-	-	1-6	-	-	-	-	-	
synMTS_7_397_atp9	0.279	No mitochondrial presequence	52(MPP)	0.250	38-42,46-50,49-53,59-63	20-29-low	-	-	-	-	-	-	20-25,25-30	-	-	24-29	-	-	-	-	
synMTS_7_398_atp9	0.089	No mitochondrial presequence	40(MPP)	0.250	8-12,37-41,47-51,88-92	4-13-high	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
synMTS_7_399_atp9	0.051	No mitochondrial presequence	45(MPP)	0.244	4-8,33-37,51-55	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_400_atp9	0.086	No mitochondrial presequence	50(MPP)	0.260	12-16,15-19,46-50,68-72,71-75,74-78,77-81,84-88	11-20-high	-	-	-	-	12-17	-	-	-	-	-	18-23	-	-	-	
synMTS_8_201_atp9	0.004	No mitochondrial presequence	31(MPP)	-0.258		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_202_atp9	0.001	No mitochondrial presequence	16(MPP)	-0.188		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_203_atp9	0.001	No mitochondrial presequence	49(MPP)	-0.143	47-51,56-60	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_204_atp9	0.000	No mitochondrial presequence	66(MPP)	-0.197	72-76	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_205_atp9	0.003	No mitochondrial presequence	90(MPP)	-0.211	46-50	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_206_atp9	0.000	No mitochondrial presequence	73(MPP)	-0.192	38-42,70-74,80-84	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_207_atp9	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	-0.206		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_208_atp9	0.000	No mitochondrial presequence	85(MPP)	-0.212	92-96	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_209_atp9	0.001	No mitochondrial presequence	51(MPP)	-0.157	57-61	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_210_atp9	0.002	No mitochondrial presequence	62(MPP)	-0.161	59-63,69-73	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_211_atp9	0.000	No mitochondrial presequence	84(MPP)	-0.214	91-95	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_212_atp9	0.000	No mitochondrial presequence	40(MPP)	-0.175	37-41,46-50	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_213_atp9	0.000	No mitochondrial presequence	59(MPP)	-0.169	56-60,66-70	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_214_atp9	0.004	No mitochondrial presequence	66(MPP)	-0.197	10-14,56-60,63-67,73-77	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_215_atp9	0.001	No mitochondrial presequence	91(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_216_atp9	0.012	No mitochondrial presequence	89(MPP)	-0.202	95-99	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_217_atp9	0.006	No mitochondrial presequence	46(MPP)	-0.174	52-56	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_218_atp9	0.003	No mitochondrial presequence	83(MPP)	-0.217	30-34,90-94	15-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_219_atp9	0.002	No mitochondrial presequence	77(MPP)	-0.195	74-78,84-88	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_220_atp9	0.008	No mitochondrial presequence	82(MPP)	-0.207	88-92	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_221_atp9	0.005	No mitochondrial presequence	90(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_222_atp9	0.002	No mitochondrial presequence	52(MPP)	-0.212	58-62	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_223_atp9	0.008	No mitochondrial presequence	81(MPP)	-0.210	78-82,88-92	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_224_atp9	0.001	No mitochondrial presequence	85(MPP)	-0.212	91-95	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_225_atp9	0.001	No mitochondrial presequence	73(MPP)	-0.205	79-83	14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_226_atp9	0.003	No mitochondrial presequence	67(MPP)	-0.194	73-77	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_227_atp9	0.009	No mitochondrial presequence	23(MPP)	-0.261	11-15	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_228_atp9	0.004	No mitochondrial presequence	85(MPP)	-0.200	92-96	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_229_atp9	0.012	No mitochondrial presequence	50(MPP)	-0.160	47-51,57-61	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_230_atp9	0.013	No mitochondrial presequence	95(MPP)	-0.189		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_231_atp9	0.008	No mitochondrial presequence	58(MPP)	-0.190	65-69	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_232_atp9	0.000	No mitochondrial presequence	84(MPP)	-0.202	91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_233_atp9	0.001	No mitochondrial presequence	46(MPP)	-0.174	53-57	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_234_atp9	0.001	No mitochondrial presequence	88(MPP)	-0.205	95-99	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_235_atp9	0.004	No mitochondrial presequence	6(MPP)	-0.167	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_236_atp9	0.000	No mitochondrial presequence	91(MPP)	-0.198		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_237_atp9	0.000	No mitochondrial presequence	45(MPP)	-0.156	51-55	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_238_atp9	0.005	No mitochondrial presequence	52(MPP)	-0.192	19-23,59-63	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_239_atp9	0.018	No mitochondrial presequence	45(MPP)	-0.156	42-46,52-56	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_240_atp9	0.000	No mitochondrial presequence	44(MPP)	-0.159	51-55	10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_241_atp9	0.000	No mitochondrial presequence	11(MPP)	-0.182	96-100	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_242_atp9	0.000	No mitochondrial presequence	89(MPP)	-0.213	95-99	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_243_atp9	0.001	No mitochondrial presequence	13(MPP)	-0.231		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_244_atp9	0.000	No mitochondrial presequence	18(MPP), 19(Icp55)	-0.222		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_245_atp9	0.005	No mitochondrial presequence	20(MPP)	-0.200		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_246_atp9	0.005	No mitochondrial presequence	54(MPP)	-0.185	60-64	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_247_atp9	0.000	No mitochondrial presequence	12(MPP)	-0.250		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_248_atp9	0.005	No mitochondrial presequence	77(MPP)	-0.195	83-87	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_249_atp9	0.005	No mitochondrial presequence	61(MPP)	-0.213	25-29,68-72	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_250_atp9	0.000	No mitochondrial presequence	48(MPP)	-0.146	45-49,54-58	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_251_atp9	0.005	No mitochondrial presequence	62(MPP)	-0.194	69-73	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_252_atp9	0.000	No mitochondrial presequence	47(MPP)	-0.170	53-57	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_253_atp9	0.006	No mitochondrial presequence	55(MPP)	-0.200	52-56,61-65	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_254_atp9	0.005	No mitochondrial presequence	10(MPP)	-0.200		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_255_atp9	0.000	No mitochondrial presequence	48(MPP)	-0.167	55-59	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_256_atp9	0.011	No mitochondrial presequence	45(MPP)	-0.156	5-9,52-56	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_257_atp9	0.003	No mitochondrial presequence	67(MPP)	-0.209	64-68,73-77	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_258_atp9	0.000	No mitochondrial presequence	38(MPP)	-0.237		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_259_atp9	0.000	No mitochondrial presequence	17(MPP)	-0.235		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_260_atp9	0.000	No mitochondrial presequence	19(MPP)	-0.263		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_261_atp9	0.001	No mitochondrial presequence	26(MPP)	-0.231		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_262_atp9	0.001	No mitochondrial presequence	40(MPP)	-0.225	3-7	3-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_263_atp9	0.001	No mitochondrial presequence	22(MPP)	-0.273		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_264_atp9	0.001	No mitochondrial presequence	87(MPP)	-0.218	94-98	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_265_atp9	0.002	No mitochondrial presequence	19(MPP)	-0.211	64-68	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_266_atp9	0.004	No mitochondrial presequence	89(MPP)	-0.213	86-90,96-100	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_267_atp9	0.010	No mitochondrial presequence	51(MPP)	-0.176	57-61	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_268_atp9	0.000	No mitochondrial presequence	81(MPP)	-0.210	78-82,87-91	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_269_atp9	0.003	No mitochondrial presequence	48(MPP)	-0.167	54-58	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_270_atp9	0.006	No mitochondrial presequence	10(MPP)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_271_atp9	0.002	No mitochondrial presequence	85(MPP)	-0.212	91-95	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_272_atp9	0.010	No mitochondrial presequence	87(MPP)	-0.218	94-98	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_273_atp9	0.003	No mitochondrial presequence	45(MPP)	-0.178	51-55	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_274_atp9	0.000	No mitochondrial presequence	9(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_275_atp9	0.000	No mitochondrial presequence	54(MPP)	-0.148	60-64	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_276_atp9	0.002	No mitochondrial presequence	44(MPP)	-0.136	50-54	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_277_atp9	0.021	No mitochondrial presequence	44(MPP)	-0.182	41-45,50-54	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_278_atp9	0.002	No mitochondrial presequence	95(MPP)	-0.189	93-97	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_279_atp9	0.003	No mitochondrial presequence	39(MPP)	-0.231		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_280_atp9	0.001	No mitochondrial presequence	13(MPP)	-0.231		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_281_atp9	0.002	No mitochondrial presequence	55(MPP)	-0.182	61-65	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_282_atp9	0.000	No mitochondrial presequence	57(MPP)	-0.193		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_283_atp9	0.001	No mitochondrial presequence	12(MPP)	-0.167	5-9	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_284_atp9	0.006	No mitochondrial presequence	81(MPP)	-0.210	74-78,78-82,88-92	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_285_atp9	0.002	No mitochondrial presequence	86(MPP)	-0.209	92-96	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_286_atp9	0.002	No mitochondrial presequence	57(MPP)	-0.193	16-20,54-58,64-68	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_287_atp9	0.001	No mitochondrial presequence	15(MPP)	-0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_288_atp9	0.000	No mitochondrial presequence	60(MPP)	-0.183	66-70	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_289_atp9	0.006	No mitochondrial presequence	60(MPP)	-0.183	57-61,66-70	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_290_atp9	0.003	No mitochondrial presequence	76(MPP)	-0.211	73-77,83-87	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_291_atp9	0.001	No mitochondrial presequence	52(MPP)	-0.212		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_292_atp9	0.005	No mitochondrial presequence	81(MPP)	-0.198	78-82,87-91	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_293_atp9	0.001	No mitochondrial presequence	91(MPP)	-0.198		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_294_atp9	0.009	No mitochondrial presequence	33(MPP)	-0.242		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_295_atp9	0.000	No mitochondrial presequence	22(MPP)	-0.182		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_296_atp9	0.003	No mitochondrial presequence	86(MPP)	-0.209	83-87,92-96	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_297_atp9	0.008	No mitochondrial presequence	18(MPP)	-0.222		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_298_atp9	0.000	No mitochondrial presequence	47(MPP)	-0.170	44-48,54-58	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_299_atp9	0.001	No mitochondrial presequence	55(MPP)	-0.200	52-56,62-66	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_300_atp9	0.016	No mitochondrial presequence	92(MPP)	-0.239		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_301_atp9	0.001	No mitochondrial presequence	59(MPP)	-0.203	66-70	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_302_atp9	0.007	No mitochondrial presequence	31(MPP)	-0.226		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_303_atp9	0.001	No mitochondrial presequence	28(MPP)	-0.214		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_304_atp9	0.002	No mitochondrial presequence	80(MPP)	-0.200	86-90	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_305_atp9	0.000	No mitochondrial presequence	19(MPP)	-0.211		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_306_atp9	0.002	No mitochondrial presequence	74(MPP)	-0.176	80-84	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_307_atp9	0.005	No mitochondrial presequence	45(MPP)	-0.200	52-56	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_308_atp9	0.000	No mitochondrial presequence	18(MPP)	-0.278		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_309_atp9	0.014	No mitochondrial presequence	91(MPP)	-0.209		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_310_atp9	0.003	No mitochondrial presequence	20(MPP), 21(Icp55)	-0.250		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_311_atp9	0.004	No mitochondrial presequence	47(MPP)	-0.170	54-58	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_312_atp9	0.003	No mitochondrial presequence	77(MPP)	-0.221	74-78,84-88	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_313_atp9	0.001	No mitochondrial presequence	51(MPP)	-0.176	58-62	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
