<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_8_205_coa4	0.003	No mitochondrial presequence	90(MPP)	-0.211	46-50	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_206_coa4	0.000	No mitochondrial presequence	34(MPP)	-0.206	38-42,70-74	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_207_coa4	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	-0.206		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_208_coa4	0.000	No mitochondrial presequence	85(MPP)	-0.212		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_209_coa4	0.002	No mitochondrial presequence	51(MPP)	-0.157		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_210_coa4	0.001	No mitochondrial presequence	62(MPP)	-0.161	59-63	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_211_coa4	0.000	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.212		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_212_coa4	0.000	No mitochondrial presequence	40(MPP)	-0.175	37-41	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_213_coa4	0.000	No mitochondrial presequence	59(MPP)	-0.169	56-60	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_214_coa4	0.004	No mitochondrial presequence	66(MPP)	-0.197	10-14,56-60,63-67	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_215_coa4	0.001	No mitochondrial presequence	91(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_216_coa4	0.015	No mitochondrial presequence	35(MPP)	-0.200		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_217_coa4	0.007	No mitochondrial presequence	46(MPP)	-0.174		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_218_coa4	0.003	No mitochondrial presequence	83(MPP)	-0.217	30-34	15-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_219_coa4	0.002	No mitochondrial presequence	77(MPP)	-0.195	74-78	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_220_coa4	0.009	No mitochondrial presequence	82(MPP)	-0.207		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_221_coa4	0.005	No mitochondrial presequence	90(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_222_coa4	0.002	No mitochondrial presequence	52(MPP)	-0.212		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_223_coa4	0.007	No mitochondrial presequence	81(MPP)	-0.210	78-82	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_224_coa4	0.001	No mitochondrial presequence	85(MPP)	-0.212		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_225_coa4	0.001	No mitochondrial presequence	73(MPP)	-0.205		14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_226_coa4	0.004	No mitochondrial presequence	67(MPP)	-0.194		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_227_coa4	0.009	No mitochondrial presequence	23(MPP)	-0.261	11-15	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_228_coa4	0.006	No mitochondrial presequence	85(MPP)	-0.200		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_229_coa4	0.012	No mitochondrial presequence	50(MPP)	-0.160	47-51	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_230_coa4	0.012	No mitochondrial presequence	95(MPP)	-0.189		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_231_coa4	0.009	No mitochondrial presequence	58(MPP)	-0.190		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_232_coa4	0.000	No mitochondrial presequence	84(MPP)	-0.202		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_233_coa4	0.002	No mitochondrial presequence	46(MPP)	-0.174		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_234_coa4	0.001	No mitochondrial presequence	88(MPP)	-0.205		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_235_coa4	0.004	No mitochondrial presequence	75(MPP)	-0.200	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_236_coa4	0.000	No mitochondrial presequence	91(MPP)	-0.198		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_237_coa4	0.000	No mitochondrial presequence	45(MPP)	-0.156		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_238_coa4	0.004	No mitochondrial presequence	52(MPP)	-0.192	19-23	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_239_coa4	0.017	No mitochondrial presequence	45(MPP)	-0.156	42-46	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_240_coa4	0.000	No mitochondrial presequence	44(MPP)	-0.159		10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_241_coa4	0.000	No mitochondrial presequence	76(MPP)	-0.224	96-100	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_242_coa4	0.001	No mitochondrial presequence	89(MPP)	-0.213		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_243_coa4	0.001	No mitochondrial presequence	70(MPP)	-0.229		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_244_coa4	0.000	No mitochondrial presequence	64(MPP)	-0.203		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_245_coa4	0.006	No mitochondrial presequence	35(MPP)	-0.229		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_246_coa4	0.005	No mitochondrial presequence	54(MPP)	-0.185		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_247_coa4	0.000	No mitochondrial presequence	70(MPP)	-0.214		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_248_coa4	0.006	No mitochondrial presequence	77(MPP)	-0.195		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_249_coa4	0.005	No mitochondrial presequence	61(MPP)	-0.213	25-29	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_250_coa4	0.000	No mitochondrial presequence	48(MPP)	-0.146	45-49	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_251_coa4	0.005	No mitochondrial presequence	62(MPP)	-0.194		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_252_coa4	0.000	No mitochondrial presequence	47(MPP)	-0.170		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_253_coa4	0.007	No mitochondrial presequence	55(MPP)	-0.200	52-56	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_254_coa4	0.005	No mitochondrial presequence	75(MPP)	-0.227		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_255_coa4	0.000	No mitochondrial presequence	48(MPP)	-0.167		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_256_coa4	0.012	No mitochondrial presequence	45(MPP)	-0.156	5-9	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_257_coa4	0.004	No mitochondrial presequence	39(MPP)	-0.231	64-68	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_258_coa4	0.000	No mitochondrial presequence	77(MPP)	-0.234		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_259_coa4	0.000	No mitochondrial presequence	34(MPP)	-0.206		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_260_coa4	0.000	No mitochondrial presequence	38(MPP)	-0.237		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_261_coa4	0.001	No mitochondrial presequence	47(MPP)	-0.213		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_262_coa4	0.001	No mitochondrial presequence	75(MPP)	-0.227	3-7	3-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_263_coa4	0.001	No mitochondrial presequence	39(MPP)	-0.231		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_264_coa4	0.001	No mitochondrial presequence	87(MPP)	-0.218		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_265_coa4	0.002	No mitochondrial presequence	19(MPP)	-0.211	64-68	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_266_coa4	0.004	No mitochondrial presequence	89(MPP)	-0.213	86-90	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_267_coa4	0.012	No mitochondrial presequence	51(MPP)	-0.176		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_268_coa4	0.000	No mitochondrial presequence	81(MPP)	-0.210	78-82	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_269_coa4	0.003	No mitochondrial presequence	48(MPP)	-0.167		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_270_coa4	0.006	No mitochondrial presequence	10(MPP)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_271_coa4	0.002	No mitochondrial presequence	85(MPP)	-0.212		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_272_coa4	0.010	No mitochondrial presequence	87(MPP)	-0.218		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_273_coa4	0.004	No mitochondrial presequence	45(MPP)	-0.178		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_274_coa4	0.000	No mitochondrial presequence	9(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_275_coa4	0.000	No mitochondrial presequence	54(MPP)	-0.148		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_276_coa4	0.003	No mitochondrial presequence	44(MPP)	-0.136		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_277_coa4	0.023	No mitochondrial presequence	44(MPP)	-0.182	41-45	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_278_coa4	0.002	No mitochondrial presequence	95(MPP)	-0.189	93-97	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_279_coa4	0.004	No mitochondrial presequence	43(MPP)	-0.209		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_280_coa4	0.001	No mitochondrial presequence	13(MPP)	-0.231		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_281_coa4	0.002	No mitochondrial presequence	55(MPP)	-0.182		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_282_coa4	0.001	No mitochondrial presequence	44(MPP)	-0.205		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_283_coa4	0.001	No mitochondrial presequence	69(MPP)	-0.188	5-9	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_284_coa4	0.006	No mitochondrial presequence	81(MPP)	-0.210	74-78,78-82	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_285_coa4	0.003	No mitochondrial presequence	86(MPP)	-0.209		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_286_coa4	0.002	No mitochondrial presequence	57(MPP)	-0.193	16-20,54-58	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_287_coa4	0.002	No mitochondrial presequence	38(MPP)	-0.211		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_288_coa4	0.000	No mitochondrial presequence	33(MPP)	-0.212		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_289_coa4	0.006	No mitochondrial presequence	60(MPP)	-0.183	57-61	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_290_coa4	0.003	No mitochondrial presequence	34(MPP)	-0.235	73-77	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_291_coa4	0.001	No mitochondrial presequence	35(MPP)	-0.200		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_292_coa4	0.005	No mitochondrial presequence	81(MPP)	-0.198	78-82	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_293_coa4	0.002	No mitochondrial presequence	91(MPP)	-0.198		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_294_coa4	0.009	No mitochondrial presequence	33(MPP)	-0.242		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_295_coa4	0.001	No mitochondrial presequence	35(MPP)	-0.171		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_296_coa4	0.004	No mitochondrial presequence	86(MPP)	-0.209	83-87	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_297_coa4	0.007	No mitochondrial presequence	40(MPP)	-0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_298_coa4	0.000	No mitochondrial presequence	47(MPP)	-0.170	44-48	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_299_coa4	0.001	No mitochondrial presequence	55(MPP)	-0.200	52-56	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_300_coa4	0.017	No mitochondrial presequence	92(MPP)	-0.239		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_301_coa4	0.001	No mitochondrial presequence	59(MPP)	-0.203		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_302_coa4	0.008	No mitochondrial presequence	44(MPP)	-0.205		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_303_coa4	0.001	No mitochondrial presequence	76(MPP), 77(Icp55)	-0.197		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_304_coa4	0.002	No mitochondrial presequence	80(MPP)	-0.200		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_305_coa4	0.000	No mitochondrial presequence	19(MPP)	-0.211		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_306_coa4	0.003	No mitochondrial presequence	40(MPP)	-0.200		11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_307_coa4	0.005	No mitochondrial presequence	45(MPP)	-0.200		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_308_coa4	0.000	No mitochondrial presequence	18(MPP)	-0.278		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_309_coa4	0.016	No mitochondrial presequence	91(MPP)	-0.209		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_310_coa4	0.003	No mitochondrial presequence	64(MPP)	-0.234		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_311_coa4	0.005	No mitochondrial presequence	47(MPP)	-0.170		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_312_coa4	0.004	No mitochondrial presequence	77(MPP)	-0.221	74-78	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_313_coa4	0.001	No mitochondrial presequence	51(MPP)	-0.176		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_314_coa4	0.010	No mitochondrial presequence	75(MPP)	-0.227	79-83	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_315_coa4	0.033	No mitochondrial presequence	70(MPP)	-0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_316_coa4	0.009	No mitochondrial presequence	68(MPP)	-0.191		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_317_coa4	0.007	No mitochondrial presequence	77(MPP)	-0.208		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_318_coa4	0.000	No mitochondrial presequence	89(MPP)	-0.213		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_319_coa4	0.002	No mitochondrial presequence	59(MPP)	-0.169		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_320_coa4	0.000	No mitochondrial presequence	78(MPP)	-0.179	25-29	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_321_coa4	0.002	No mitochondrial presequence	70(MPP)	-0.200	68-72	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_322_coa4	0.000	No mitochondrial presequence	36(MPP)	-0.194		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_323_coa4	0.004	No mitochondrial presequence	40(MPP)	-0.150		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_324_coa4	0.000	No mitochondrial presequence	21(MPP)	-0.238	84-88	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_325_coa4	0.003	No mitochondrial presequence	53(MPP)	-0.170	51-55	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_326_coa4	0.004	No mitochondrial presequence	83(MPP)	-0.205		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_327_coa4	0.013	No mitochondrial presequence	41(MPP)	-0.171	39-43	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_328_coa4	0.001	No mitochondrial presequence	74(MPP)	-0.203		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_329_coa4	0.003	No mitochondrial presequence	51(MPP)	-0.216		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_330_coa4	0.000	No mitochondrial presequence	58(MPP)	-0.190		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_331_coa4	0.010	No mitochondrial presequence	77(MPP)	-0.195	75-79	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_332_coa4	0.001	No mitochondrial presequence	90(MPP)	-0.200	88-92	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_333_coa4	0.017	No mitochondrial presequence	88(MPP)	-0.205		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_334_coa4	0.000	No mitochondrial presequence	35(MPP)	-0.229		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_335_coa4	0.004	No mitochondrial presequence	45(MPP)	-0.156		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_336_coa4	0.002	No mitochondrial presequence	50(MPP)	-0.160		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_337_coa4	0.020	No mitochondrial presequence	60(MPP)	-0.167	58-62	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_338_coa4	0.002	No mitochondrial presequence	85(MPP)	-0.224	7-11,35-39,43-47	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_339_coa4	0.004	No mitochondrial presequence	55(MPP)	-0.182		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_340_coa4	0.002	No mitochondrial presequence	53(MPP)	-0.189		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_341_coa4	0.000	No mitochondrial presequence	37(MPP)	-0.216		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_342_coa4	0.000	No mitochondrial presequence	59(MPP)	-0.186	56-60	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_343_coa4	0.001	No mitochondrial presequence	49(MPP)	-0.163		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_344_coa4	0.000	No mitochondrial presequence	65(MPP)	-0.200		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_345_coa4	0.000	No mitochondrial presequence	57(MPP)	-0.193	54-58	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_346_coa4	0.001	No mitochondrial presequence	76(MPP)	-0.211	73-77	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_347_coa4	0.000	No mitochondrial presequence	79(MPP)	-0.203	76-80	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_348_coa4	0.000	No mitochondrial presequence	84(MPP)	-0.202	82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_349_coa4	0.002	No mitochondrial presequence	68(MPP)	-0.206	65-69	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_350_coa4	0.015	No mitochondrial presequence	40(MPP)	-0.225		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_351_coa4	0.001	No mitochondrial presequence	24(MPP)	-0.208		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_352_coa4	0.001	No mitochondrial presequence	58(MPP)	-0.190		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_353_coa4	0.000	No mitochondrial presequence	68(MPP)	-0.235		11-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_354_coa4	0.000	No mitochondrial presequence	66(MPP)	-0.227		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_355_coa4	0.000	No mitochondrial presequence	71(MPP)	-0.225		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_356_coa4	0.001	No mitochondrial presequence	76(MPP)	-0.197		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_357_coa4	0.003	No mitochondrial presequence	43(MPP)	-0.209		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_358_coa4	0.002	No mitochondrial presequence	70(MPP)	-0.229		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_359_coa4	0.008	No mitochondrial presequence	44(MPP)	-0.159		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_360_coa4	0.001	No mitochondrial presequence	10(MPP)	-0.200	17-21	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_361_coa4	0.000	No mitochondrial presequence	76(MPP)	-0.224		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_362_coa4	0.000	No mitochondrial presequence	35(MPP)	-0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_363_coa4	0.000	No mitochondrial presequence	86(MPP)	-0.209		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_364_coa4	0.006	No mitochondrial presequence	53(MPP)	-0.170	51-55	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_365_coa4	0.000	No mitochondrial presequence	41(MPP)	-0.195		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_366_coa4	0.000	No mitochondrial presequence	17(MPP)	-0.176		14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_367_coa4	0.001	No mitochondrial presequence	68(MPP)	-0.206	65-69	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_368_coa4	0.002	No mitochondrial presequence	51(MPP)	-0.196		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_369_coa4	0.002	No mitochondrial presequence	47(MPP)	-0.149	45-49	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_370_coa4	0.002	No mitochondrial presequence	17(MPP)	-0.294	20-24	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_371_coa4	0.003	No mitochondrial presequence	42(MPP)	-0.214	39-43	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_372_coa4	0.000	No mitochondrial presequence	50(MPP)	-0.180		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_373_coa4	0.000	No mitochondrial presequence	88(MPP)	-0.205	46-50	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_374_coa4	0.003	No mitochondrial presequence	34(MPP)	-0.206	39-43	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_375_coa4	0.000	No mitochondrial presequence	45(MPP)	-0.200		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_376_coa4	0.000	No mitochondrial presequence	87(MPP)	-0.195	58-62	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_377_coa4	0.001	No mitochondrial presequence	82(MPP)	-0.195	79-83	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_378_coa4	0.001	No mitochondrial presequence	92(MPP)	-0.207		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_379_coa4	0.001	No mitochondrial presequence	43(MPP)	-0.209		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_380_coa4	0.000	No mitochondrial presequence	61(MPP)	-0.197		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_381_coa4	0.007	No mitochondrial presequence	33(MPP)	-0.212		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_382_coa4	0.005	No mitochondrial presequence	75(MPP)	-0.213	1-5	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_383_coa4	0.007	No mitochondrial presequence	51(MPP)	-0.216		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_384_coa4	0.015	No mitochondrial presequence	75(MPP)	-0.200	72-76	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
