<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_7_522_atp8	0.099	No mitochondrial presequence	91(MPP)	0.231	12-16,22-26,34-38,39-43	17-26-high	-	-	-	-	-	-	-	-	-	-	-	21-26	-	-	
synMTS_7_523_atp8	0.016	No mitochondrial presequence	52(MPP)	0.250	26-30,67-71	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_524_atp8	0.164	No mitochondrial presequence	73(MPP)	0.274	24-28,28-32,54-58	9-18-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
synMTS_7_525_atp8	0.141	No mitochondrial presequence	50(MPP)	0.260	86-90,91-95	12-24-high	-	-	-	-	-	-	24-29	-	-	23-28	-	-	-	-	
synMTS_7_526_atp8	0.076	No mitochondrial presequence	76(MPP)	0.237	7-11,28-32,47-51,58-62	9-18-high	-	-	-	-	-	-	-	-	18-23	-	-	-	-	-	
synMTS_7_527_atp8	0.031	No mitochondrial presequence	77(MPP)	0.247	69-73	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_528_atp8	0.076	No mitochondrial presequence	70(MPP)	0.271	46-50,67-71	10-20-high	-	23-28	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_529_atp8	0.045	No mitochondrial presequence	34(MPP)	0.235	13-17,46-50,86-90	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_530_atp8	0.182	No mitochondrial presequence	50(MPP)	0.260	24-28,32-36,85-89,90-94	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_531_atp8	0.049	No mitochondrial presequence	43(MPP), 44(Icp55)	0.279	59-63	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_532_atp8	0.154	No mitochondrial presequence	90(MPP)	0.244	4-8,68-72,73-77,77-81,82-86	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_533_atp8	0.103	No mitochondrial presequence	76(MPP)	0.250	7-11,12-16,15-19,40-44,43-47,53-57,70-74,73-77	11-20-high	-	-	-	-	12-17,15-20	-	-	-	-	-	-	-	-	-	
synMTS_7_534_atp8	0.065	No mitochondrial presequence	39(MPP)	0.231	14-18,18-22,31-35,46-50,50-54,55-59	14-23-high	-	-	-	-	14-19	-	-	-	-	-	-	-	-	-	
synMTS_7_535_atp8	0.037	No mitochondrial presequence	39(MPP)	0.256	25-29,40-44,44-48,52-56	17-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_536_atp8	0.052	No mitochondrial presequence	83(MPP)	0.241	80-84	17-28-high	-	19-24	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_537_atp8	0.135	No mitochondrial presequence	32(MPP)	0.219	19-23,24-28,38-42,70-74,77-81,93-97	16-27-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
synMTS_7_538_atp8	0.262	No mitochondrial presequence	44(MPP)	0.273	13-17,79-83,84-88	17-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_539_atp8	0.167	No mitochondrial presequence	86(MPP)	0.256	4-8,30-34,36-40,59-63,64-68,67-71	12-21-high	-	-	-	-	-	-	-	14-19	-	-	-	-	-	13-18	
synMTS_7_540_atp8	0.048	No mitochondrial presequence	78(MPP)	0.141	25-29,75-79,80-84	21-30-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
synMTS_7_541_atp8	0.057	No mitochondrial presequence	42(MPP)	0.262	5-9,18-22,51-55	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_542_atp8	0.041	No mitochondrial presequence	21(MPP)	0.286	31-35,35-39,56-60,70-74,73-77,96-100	10-19-high	-	17-22	-	-	-	23-28	-	-	-	22-27	-	-	-	-	
synMTS_7_543_atp8	0.095	No mitochondrial presequence	57(MPP)	0.263	38-42,93-97	4-13-high	-	-	-	-	-	9-14	-	-	-	-	-	-	-	8-13	
synMTS_7_544_atp8	0.188	No mitochondrial presequence	47(MPP)	0.255	3-7,83-87,88-92	2-11-high	-	13-18	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_545_atp8	0.090	No mitochondrial presequence	81(MPP)	0.259	29-33,32-36,48-52,62-66,78-82	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_546_atp8	0.194	No mitochondrial presequence	67(MPP)	0.269	27-31,38-42	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_547_atp8	0.081	No mitochondrial presequence	61(MPP)	0.262	80-84	21-30-high	-	-	-	-	-	12-17	-	-	-	-	-	-	-	11-16	
synMTS_7_548_atp8	0.089	No mitochondrial presequence	80(MPP)	0.237	20-24,31-35,45-49,58-62	16-25-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
synMTS_7_549_atp8	0.253	No mitochondrial presequence	90(MPP)	0.167	26-30,87-91,92-96	3-12-high	-	-	-	-	-	18-23	-	-	-	-	-	-	-	-	
synMTS_7_550_atp8	0.090	No mitochondrial presequence	75(MPP)	0.267	8-12,12-16,25-29,42-46,62-66,79-83,82-86	8-18-high	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
synMTS_7_551_atp8	0.282	No mitochondrial presequence	64(MPP)	0.250	10-14,37-41,42-46,46-50,49-53,62-66	3-14-high	-	-	16-21	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_552_atp8	0.359	No mitochondrial presequence	68(MPP)	0.265	19-23,47-51,60-64	18-27-high	-	25-30	-	-	-	23-28	-	-	-	22-27	-	-	-	-	
synMTS_7_553_atp8	0.178	No mitochondrial presequence	53(MPP)	0.245	21-25,65-69,91-95,96-100	4-16-high	-	-	-	-	-	-	8-13	-	-	-	-	-	-	-	
synMTS_7_554_atp8	0.092	No mitochondrial presequence	38(MPP)	0.289	31-35,40-44,45-49,53-57,81-85,85-89	19-28-high	-	-	-	-	-	21-26	-	-	-	20-25	-	-	-	-	
synMTS_7_555_atp8	0.392	Possessing mitochondrial presequence	64(MPP)	0.234	7-11,21-25,26-30,32-36,36-40,40-44,52-56	5-14-high	-	-	-	-	-	-	2-7	-	-	1-6	-	25-30	-	-	
synMTS_7_556_atp8	0.031	No mitochondrial presequence	86(MPP)	0.256	16-20,37-41,49-53,53-57,59-63,64-68	2-12-high	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
synMTS_7_557_atp8	0.109	No mitochondrial presequence	55(MPP)	0.273	13-17,29-33,32-36,90-94,94-98	9-18-high	-	-	-	-	-	-	8-13	-	-	-	-	-	-	7-12	
synMTS_7_558_atp8	0.073	No mitochondrial presequence	25(MPP)	0.240	32-36,47-51,59-63,68-72,91-95	11-20-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
synMTS_7_559_atp8	0.064	No mitochondrial presequence	90(MPP)	0.167	18-22,87-91,92-96	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_560_atp8	0.204	No mitochondrial presequence	79(MPP)	0.253	7-11,46-50,68-72,77-81	5-14-high	-	-	-	-	7-12	-	-	-	-	-	-	-	-	-	
synMTS_7_561_atp8	0.088	No mitochondrial presequence	60(MPP)	0.233	11-15,15-19,29-33,44-48,53-57,57-61,95-99	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_562_atp8	0.132	No mitochondrial presequence	42(MPP)	0.262	18-22	16-25-high	-	-	-	-	-	-	13-18	-	-	-	-	-	-	-	
synMTS_7_563_atp8	0.119	No mitochondrial presequence	86(MPP)	0.279	9-13,58-62	2-11-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_7_564_atp8	0.189	No mitochondrial presequence	68(MPP), 69(Icp55)	0.250	37-41,41-45,45-49,65-69,71-75,96-100	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_565_atp8	0.164	No mitochondrial presequence	64(MPP)	0.234	5-9,31-35	20-29-high	-	-	-	-	-	-	21-26,25-30	-	-	-	-	-	-	24-29	
synMTS_7_566_atp8	0.094	No mitochondrial presequence	23(MPP)	0.217	28-32,42-46,69-73,85-89	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_567_atp8	0.031	No mitochondrial presequence	41(MPP)	0.293	14-18,69-73	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_568_atp8	0.131	No mitochondrial presequence	58(MPP)	0.224	12-16,15-19,19-23,37-41,45-49,94-98	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_569_atp8	0.063	No mitochondrial presequence	45(MPP)	0.222	19-23,24-28,81-85,86-90	20-29-high	-	-	-	-	-	-	-	-	22-27	-	-	-	-	-	
synMTS_7_570_atp8	0.047	No mitochondrial presequence	65(MPP)	0.231	14-18	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_571_atp8	0.072	No mitochondrial presequence	78(MPP)	0.269	3-7,7-11,17-21,72-76	2-11-high	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
synMTS_7_572_atp8	0.236	No mitochondrial presequence	88(MPP)	0.273	34-38,76-80,80-84,86-90	15-24-high	-	-	21-26	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_573_atp8	0.086	No mitochondrial presequence	5(MPP)	0.000	28-32,38-42,45-49,48-52	10-19-high	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
synMTS_7_574_atp8	0.116	No mitochondrial presequence	8(MPP)	0.125	55-59,73-77,83-87	1-11-high	-	18-23	-	-	-	-	4-9	-	-	3-8	-	-	-	-	
synMTS_7_575_atp8	0.103	No mitochondrial presequence	71(MPP)	0.239	11-15	9-18-high	-	-	-	-	-	-	-	-	-	-	2-7	10-15	-	-	
synMTS_7_576_atp8	0.104	No mitochondrial presequence	87(MPP)	0.253	15-19,27-31,37-41,84-88	6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_577_atp8	0.070	No mitochondrial presequence	92(MPP)	0.261	10-14,30-34,53-57,69-73,84-88,89-93	1-11-high	-	-	-	-	-	-	-	-	8-13	-	-	-	-	-	
synMTS_7_578_atp8	0.201	No mitochondrial presequence	62(MPP)	0.258	2-6,41-45,44-48,59-63	1-10-high	-	-	3-8	-	2-7	-	-	-	-	-	-	-	-	-	
synMTS_7_579_atp8	0.136	No mitochondrial presequence	24(MPP)	0.250	11-15,14-18	7-16-high	-	-	-	-	11-16,14-19	-	-	-	-	-	-	-	-	-	
synMTS_7_580_atp8	0.134	No mitochondrial presequence	74(MPP)	0.270	14-18,55-59,72-76	3-12-high	-	10-15	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_581_atp8	0.283	No mitochondrial presequence	62(MPP)	0.258	11-15,29-33	17-28-high	-	-	-	-	11-16	-	24-29	-	-	-	-	-	-	-	
synMTS_7_582_atp8	0.102	No mitochondrial presequence	76(MPP), 77(Icp55)	0.237	4-8,39-43,88-92	12-23-high	-	-	-	-	-	-	-	24-29	-	23-28	-	-	-	-	
synMTS_7_583_atp8	0.230	No mitochondrial presequence	44(MPP)	0.273	27-31,79-83,84-88	2-11-high	-	23-28	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_584_atp8	0.350	No mitochondrial presequence	42(MPP)	0.262	6-10,9-13,15-19,36-40,39-43,78-82,83-87	15-24-high	-	-	-	-	6-11,9-14	-	-	-	-	-	-	-	-	-	
synMTS_7_585_atp8	0.099	No mitochondrial presequence	89(MPP)	0.157	16-20,21-25,36-40,44-48,86-90,91-95	16-25-high	-	-	-	-	-	-	-	-	24-29	-	-	-	-	-	
synMTS_7_586_atp8	0.132	No mitochondrial presequence	65(MPP)	0.246	26-30,29-33,53-57	14-23-high	-	-	4-9	-	-	-	14-19	-	-	13-18	-	-	-	-	
synMTS_7_587_atp8	0.121	No mitochondrial presequence	86(MPP)	0.256	19-23,23-27,35-39	18-27-high	-	-	-	-	-	-	-	-	-	-	-	18-23	-	-	
synMTS_7_588_atp8	0.095	No mitochondrial presequence	49(MPP)	0.265	3-7,13-17,18-22,53-57,78-82	3-12-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_7_589_atp8	0.053	No mitochondrial presequence	41(MPP)	0.244	34-38,38-42	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_590_atp8	0.038	No mitochondrial presequence	72(MPP)	0.236	35-39,49-53,52-56	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_591_atp8	0.272	No mitochondrial presequence	73(MPP)	0.233	4-8,27-31,57-61,70-74	3-12-high	-	-	-	-	4-9	-	7-12	-	-	-	-	-	-	-	
synMTS_7_592_atp8	0.131	No mitochondrial presequence	59(MPP)	0.271	10-14,18-22,22-26,29-33,32-36,47-51,51-55,95-99	18-29-high	-	-	-	-	-	-	-	-	-	-	-	21-26	18-23	-	
synMTS_7_593_atp8	0.189	No mitochondrial presequence	53(MPP)	0.283	7-11,89-93,94-98	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_594_atp8	0.062	No mitochondrial presequence	70(MPP)	0.257	33-37	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_595_atp8	0.108	No mitochondrial presequence	44(MPP)	0.250	2-6,5-9,41-45,79-83,84-88	1-10-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
synMTS_7_596_atp8	0.037	No mitochondrial presequence	86(MPP)	0.151	45-49,83-87,88-92	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_597_atp8	0.084	No mitochondrial presequence	61(MPP)	0.262	14-18,22-26,34-38,49-53,58-62,96-100	13-22-high	-	-	-	-	14-19	-	-	-	-	-	-	-	-	-	
synMTS_7_598_atp8	0.113	No mitochondrial presequence	46(MPP)	0.239	18-22,81-85,86-90	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_599_atp8	0.049	No mitochondrial presequence	20(MPP)	0.250	5-9,49-53,75-79,85-89	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_600_atp8	0.088	No mitochondrial presequence	28(MPP), 36(Oct1)	0.286	2-6,12-16,38-42,42-46,46-50,49-53,57-61,60-64,70-74,74-78	18-29-high	-	20-25	-	3-8	12-17	-	-	-	-	-	-	-	-	-	
synMTS_8_401_atp8	0.013	No mitochondrial presequence	82(MPP)	-0.073	79-83,84-88	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_402_atp8	0.005	No mitochondrial presequence	52(MPP)	-0.173	49-53,87-91,92-96	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_403_atp8	0.000	No mitochondrial presequence	67(MPP)	-0.194	54-58	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_404_atp8	0.009	No mitochondrial presequence	91(MPP)	-0.220	88-92	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_405_atp8	0.008	No mitochondrial presequence	16(MPP)	-0.250	93-97	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_406_atp8	0.014	No mitochondrial presequence	76(MPP)	-0.197	17-21	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_407_atp8	0.000	No mitochondrial presequence	75(MPP)	-0.200		1-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_408_atp8	0.008	No mitochondrial presequence	44(MPP)	-0.159	80-84,85-89	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_409_atp8	0.000	No mitochondrial presequence	74(MPP)	-0.189		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_410_atp8	0.001	No mitochondrial presequence	63(MPP)	-0.175		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_411_atp8	0.000	No mitochondrial presequence	50(MPP)	-0.200	47-51,86-90,91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_412_atp8	0.005	No mitochondrial presequence	77(MPP)	-0.221		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_413_atp8	0.003	No mitochondrial presequence	35(MPP)	-0.229		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_414_atp8	0.000	No mitochondrial presequence	18(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_415_atp8	0.005	No mitochondrial presequence	69(MPP)	-0.232		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_416_atp8	0.003	No mitochondrial presequence	37(MPP)	-0.243		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_417_atp8	0.008	No mitochondrial presequence	55(MPP)	-0.200		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_418_atp8	0.047	No mitochondrial presequence	55(MPP)	-0.218	90-94,95-99	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_419_atp8	0.007	No mitochondrial presequence	54(MPP)	-0.148	89-93,94-98	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_420_atp8	0.001	No mitochondrial presequence	35(MPP)	-0.229		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_421_atp8	0.008	No mitochondrial presequence	58(MPP)	-0.172	55-59,94-98	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_422_atp8	0.016	No mitochondrial presequence	71(MPP)	-0.197		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_423_atp8	0.014	No mitochondrial presequence	76(MPP)	-0.197	14-18	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_424_atp8	0.009	No mitochondrial presequence	41(MPP)	-0.171	38-42,76-80,81-85	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_425_atp8	0.001	No mitochondrial presequence	21(MPP)	-0.238		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_426_atp8	0.004	No mitochondrial presequence	89(MPP)	-0.225	6-10,10-14	2-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_427_atp8	0.001	No mitochondrial presequence	13(MPP), 14(Icp55)	-0.231		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_428_atp8	0.000	No mitochondrial presequence	47(MPP)	-0.213		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_429_atp8	0.000	No mitochondrial presequence	28(MPP)	-0.214		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_430_atp8	0.008	No mitochondrial presequence	67(MPP)	-0.194		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_431_atp8	0.024	No mitochondrial presequence	56(MPP)	-0.161	10-14,91-95,96-100	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_432_atp8	0.007	No mitochondrial presequence	64(MPP)	-0.188		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_433_atp8	0.001	No mitochondrial presequence	21(MPP)	-0.238		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_434_atp8	0.000	No mitochondrial presequence	84(MPP)	-0.202		15-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_435_atp8	0.004	No mitochondrial presequence	13(MPP)	-0.231		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_436_atp8	0.002	No mitochondrial presequence	40(MPP)	-0.225		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_437_atp8	0.001	No mitochondrial presequence	20(MPP)	-0.250		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_438_atp8	0.025	No mitochondrial presequence	23(MPP)	-0.261		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_439_atp8	0.000	No mitochondrial presequence	51(MPP)	-0.216		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_440_atp8	0.021	No mitochondrial presequence	5(MPP)	-0.200		16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_441_atp8	0.001	No mitochondrial presequence	34(MPP)	-0.206		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_442_atp8	0.002	No mitochondrial presequence	61(MPP)	-0.197		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_443_atp8	0.000	No mitochondrial presequence	91(MPP)	-0.077	88-92,93-97	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_444_atp8	0.000	No mitochondrial presequence	25(MPP)	-0.240		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_445_atp8	0.002	No mitochondrial presequence	15(MPP)	-0.200		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_446_atp8	0.003	No mitochondrial presequence	49(MPP)	-0.204	85-89,90-94	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_447_atp8	0.003	No mitochondrial presequence	38(MPP)	-0.211		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_448_atp8	0.000	No mitochondrial presequence	64(MPP)	-0.219	58-62	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_449_atp8	0.004	No mitochondrial presequence	62(MPP)	-0.177		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_450_atp8	0.010	No mitochondrial presequence	50(MPP)	-0.180	86-90,91-95	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_451_atp8	0.013	No mitochondrial presequence	51(MPP)	-0.176	86-90,91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_452_atp8	0.001	No mitochondrial presequence	41(MPP)	-0.171	77-81,82-86	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_453_atp8	0.001	No mitochondrial presequence	95(MPP)	-0.211		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_454_atp8	0.024	No mitochondrial presequence	30(MPP)	-0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_455_atp8	0.001	No mitochondrial presequence	46(MPP)	-0.217		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_456_atp8	0.020	No mitochondrial presequence	91(MPP)	-0.099	1-5,49-53,88-92,93-97	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_457_atp8	0.003	No mitochondrial presequence	68(MPP)	-0.162		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_458_atp8	0.022	No mitochondrial presequence	32(MPP)	-0.219		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_459_atp8	0.004	No mitochondrial presequence	86(MPP)	-0.081	83-87,88-92	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_460_atp8	0.008	No mitochondrial presequence	82(MPP)	-0.183		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_461_atp8	0.001	No mitochondrial presequence	63(MPP)	-0.206		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_462_atp8	0.000	No mitochondrial presequence	24(MPP)	-0.250		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_463_atp8	0.001	No mitochondrial presequence	36(MPP)	-0.222		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_464_atp8	0.002	No mitochondrial presequence	45(MPP)	-0.156	81-85,86-90	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_465_atp8	0.000	No mitochondrial presequence	74(MPP)	-0.230		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_466_atp8	0.002	No mitochondrial presequence	95(MPP)	-0.179	92-96	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_467_atp8	0.023	No mitochondrial presequence	45(MPP)	-0.222	16-20	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_468_atp8	0.010	No mitochondrial presequence	84(MPP)	-0.226		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_469_atp8	0.006	No mitochondrial presequence	42(MPP)	-0.190	78-82,83-87	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_470_atp8	0.002	No mitochondrial presequence	11(MPP)	-0.182		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_471_atp8	0.000	No mitochondrial presequence	76(MPP)	-0.184		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_472_atp8	0.014	No mitochondrial presequence	58(MPP)	-0.190	55-59,93-97	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_473_atp8	0.000	No mitochondrial presequence	22(MPP)	-0.273		12-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_474_atp8	0.000	No mitochondrial presequence	88(MPP)	-0.205	85-89	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_475_atp8	0.003	No mitochondrial presequence	85(MPP)	-0.071	82-86,87-91	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_476_atp8	0.000	No mitochondrial presequence	42(MPP)	-0.190	78-82,83-87	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_477_atp8	0.004	No mitochondrial presequence	71(MPP)	-0.183		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_478_atp8	0.000	No mitochondrial presequence	12(MPP)	-0.250		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_479_atp8	0.002	No mitochondrial presequence	45(MPP)	-0.200	80-84,85-89	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_480_atp8	0.001	No mitochondrial presequence	82(MPP)	-0.207		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_481_atp8	0.006	No mitochondrial presequence	33(MPP)	-0.242	49-53	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_482_atp8	0.009	No mitochondrial presequence	52(MPP)	-0.154	49-53,87-91,92-96	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_483_atp8	0.000	No mitochondrial presequence	27(MPP)	-0.222		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
