<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_7_364_cox2	0.078	No mitochondrial presequence	63(MPP)	0.206	7-11,27-31	3-12-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
synMTS_7_365_cox2	0.176	No mitochondrial presequence	75(MPP)	0.267	3-7,11-15,62-66,72-76	7-16-high	-	-	-	-	-	-	-	-	-	23-28	-	-	-	-	
synMTS_7_366_cox2	0.173	No mitochondrial presequence	48(MPP)	0.271		11-20-high	-	5-10	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_367_cox2	0.168	No mitochondrial presequence	78(MPP)	0.295	12-16,43-47,46-50,67-71	7-16-high	-	-	-	-	-	-	23-28	-	-	-	-	-	-	-	
synMTS_7_368_cox2	0.088	No mitochondrial presequence	56(MPP)	0.250	29-33,48-52	15-26-high	-	24-29	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_7_369_cox2	0.136	No mitochondrial presequence	72(MPP)	0.264	8-12,11-15,31-35,35-39,39-43,69-73	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_370_cox2	0.136	No mitochondrial presequence	46(MPP)	0.261	81-85	17-26-high	-	-	-	-	-	-	-	-	-	-	14-19	-	-	-	
synMTS_7_371_cox2	0.387	Possessing mitochondrial presequence	45(MPP)	0.244	11-15,37-41	8-17-high	-	-	-	-	-	-	-	-	-	-	-	10-15	-	-	
synMTS_7_372_cox2	0.132	No mitochondrial presequence	66(MPP)	0.242	47-51	5-14-high	-	11-16	-	-	-	9-14	-	-	-	-	-	-	-	8-13	
synMTS_7_373_cox2	0.107	No mitochondrial presequence	57(MPP), 58(Icp55)	0.263	3-7,61-65,90-94	13-22-high	-	10-15	-	-	-	-	23-28	-	-	-	-	2-7	-	-	
synMTS_7_374_cox2	0.083	No mitochondrial presequence	60(MPP)	0.267	12-16,31-35	16-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_375_cox2	0.121	No mitochondrial presequence	68(MPP)	0.265	18-22,21-25,30-34	18-27-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
synMTS_7_376_cox2	0.104	No mitochondrial presequence	69(MPP)	0.246	54-58,66-70	11-20-high	-	-	-	25-30	-	-	-	-	-	-	-	-	-	-	
synMTS_7_377_cox2	0.241	No mitochondrial presequence	82(MPP)	0.256	61-65,73-77,79-83	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_378_cox2	0.114	No mitochondrial presequence	34(MPP)	0.235	9-13,48-52,60-64,77-81	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_379_cox2	0.180	No mitochondrial presequence	91(MPP)	0.220	44-48,64-68	12-21-high	-	19-24	-	-	-	17-22	-	-	-	-	-	-	-	-	
synMTS_7_380_cox2	0.205	No mitochondrial presequence	55(MPP)	0.255	13-17,36-40,41-45,45-49	11-20-high	-	-	-	-	13-18	-	-	-	-	-	-	-	-	-	
synMTS_7_381_cox2	0.056	No mitochondrial presequence	93(MPP)	0.247	2-6,40-44,52-56,73-77,77-81	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_382_cox2	0.105	No mitochondrial presequence	57(MPP)	0.246	26-30	14-23-high	-	21-26	-	-	-	19-24	-	-	-	-	-	-	-	-	
synMTS_7_383_cox2	0.199	No mitochondrial presequence	76(MPP)	0.263	7-11,10-14,54-58,68-72	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_384_cox2	0.057	No mitochondrial presequence	12(MPP)	0.167	60-64,64-68	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_385_cox2	0.108	No mitochondrial presequence	67(MPP)	0.239	20-24,33-37,51-55	18-30-high	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
synMTS_7_386_cox2	0.082	No mitochondrial presequence	61(MPP)	0.246	7-11,19-23,22-26,50-54,53-57	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_387_cox2	0.070	No mitochondrial presequence	44(MPP)	0.273	4-8,29-33,32-36,41-45,55-59,74-78,84-88	13-22-high	-	-	-	5-10	-	-	-	-	-	-	-	-	-	-	
synMTS_7_388_cox2	0.366	No mitochondrial presequence	67(MPP)	0.239	7-11,30-34,64-68	21-30-low	-	-	-	18-23	-	-	-	12-17	-	11-16	-	-	-	-	
synMTS_7_389_cox2	0.164	No mitochondrial presequence	42(MPP)	0.238	8-12,33-37,78-82,86-90	4-13-high	-	-	-	-	-	-	3-8	-	-	2-7	-	-	-	-	
synMTS_7_390_cox2	0.049	No mitochondrial presequence	72(MPP)	0.264	10-14,56-60,76-80,79-83,83-87	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_391_cox2	0.250	No mitochondrial presequence	84(MPP)	0.274	2-6,21-25,27-31,56-60,73-77	2-11-high	-	-	-	-	21-26	-	-	5-10	-	-	-	-	-	-	
synMTS_7_392_cox2	0.023	No mitochondrial presequence	69(MPP)	0.275	34-38	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_393_cox2	0.112	No mitochondrial presequence	57(MPP)	0.246	4-8,14-18	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_394_cox2	0.289	No mitochondrial presequence	65(MPP)	0.262	7-11,38-42,55-59	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_395_cox2	0.067	No mitochondrial presequence	60(MPP)	0.250	26-30,29-33,45-49,53-57,61-65,93-97	15-24-high	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-	
synMTS_7_396_cox2	0.282	No mitochondrial presequence	80(MPP)	0.275	17-21,33-37,66-70,73-77,77-81	15-24-high	-	-	-	-	17-22	-	-	-	1-6	-	-	-	-	-	
synMTS_7_397_cox2	0.226	No mitochondrial presequence	52(MPP)	0.250	38-42,46-50,49-53	20-29-low	-	-	-	-	-	-	20-25,25-30	-	-	24-29	-	-	-	-	
synMTS_7_398_cox2	0.087	No mitochondrial presequence	40(MPP)	0.250	8-12,37-41,47-51,88-92	4-13-high	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
synMTS_7_399_cox2	0.054	No mitochondrial presequence	45(MPP)	0.244	4-8,33-37	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_400_cox2	0.084	No mitochondrial presequence	50(MPP)	0.260	12-16,15-19,46-50,68-72,71-75,74-78,77-81,84-88	11-20-high	-	-	-	-	12-17	-	-	-	-	-	18-23	-	-	-	
synMTS_8_201_cox2	0.004	No mitochondrial presequence	31(MPP)	-0.258		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_202_cox2	0.002	No mitochondrial presequence	16(MPP)	-0.188		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_203_cox2	0.001	No mitochondrial presequence	49(MPP)	-0.143	47-51	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_204_cox2	0.000	No mitochondrial presequence	73(MPP)	-0.178		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_205_cox2	0.002	No mitochondrial presequence	90(MPP)	-0.211	46-50	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_206_cox2	0.000	No mitochondrial presequence	73(MPP)	-0.192	38-42,70-74	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_207_cox2	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	-0.206		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_208_cox2	0.000	No mitochondrial presequence	85(MPP)	-0.212		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_209_cox2	0.001	No mitochondrial presequence	51(MPP)	-0.157		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_210_cox2	0.001	No mitochondrial presequence	62(MPP)	-0.161	59-63	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_211_cox2	0.000	No mitochondrial presequence	84(MPP)	-0.214		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_212_cox2	0.000	No mitochondrial presequence	40(MPP)	-0.175	37-41	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_213_cox2	0.000	No mitochondrial presequence	59(MPP)	-0.169	56-60	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_214_cox2	0.003	No mitochondrial presequence	66(MPP)	-0.197	10-14,56-60,63-67	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_215_cox2	0.000	No mitochondrial presequence	91(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_216_cox2	0.013	No mitochondrial presequence	89(MPP)	-0.202		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_217_cox2	0.006	No mitochondrial presequence	46(MPP)	-0.174		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_218_cox2	0.003	No mitochondrial presequence	83(MPP)	-0.217	30-34	15-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_219_cox2	0.002	No mitochondrial presequence	77(MPP)	-0.195	74-78	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_220_cox2	0.009	No mitochondrial presequence	82(MPP)	-0.207	80-84	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_221_cox2	0.004	No mitochondrial presequence	90(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_222_cox2	0.002	No mitochondrial presequence	59(MPP)	-0.186		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_223_cox2	0.007	No mitochondrial presequence	81(MPP)	-0.210	78-82	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_224_cox2	0.001	No mitochondrial presequence	85(MPP)	-0.212		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_225_cox2	0.001	No mitochondrial presequence	73(MPP)	-0.205		14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_226_cox2	0.003	No mitochondrial presequence	67(MPP)	-0.194	65-69	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_227_cox2	0.009	No mitochondrial presequence	23(MPP)	-0.261	11-15	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_228_cox2	0.004	No mitochondrial presequence	85(MPP)	-0.200		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_229_cox2	0.010	No mitochondrial presequence	50(MPP)	-0.160	47-51	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_230_cox2	0.011	No mitochondrial presequence	95(MPP)	-0.189		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_231_cox2	0.007	No mitochondrial presequence	58(MPP)	-0.190		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_232_cox2	0.000	No mitochondrial presequence	84(MPP)	-0.202		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_233_cox2	0.001	No mitochondrial presequence	46(MPP)	-0.174		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_234_cox2	0.001	No mitochondrial presequence	88(MPP)	-0.205		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_235_cox2	0.004	No mitochondrial presequence	6(MPP)	-0.167	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_236_cox2	0.000	No mitochondrial presequence	91(MPP)	-0.198		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_237_cox2	0.000	No mitochondrial presequence	45(MPP)	-0.156		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_238_cox2	0.003	No mitochondrial presequence	52(MPP)	-0.192	19-23	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_239_cox2	0.015	No mitochondrial presequence	45(MPP)	-0.156	42-46	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_240_cox2	0.000	No mitochondrial presequence	44(MPP)	-0.159		10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_241_cox2	0.000	No mitochondrial presequence	11(MPP)	-0.182	96-100	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_242_cox2	0.000	No mitochondrial presequence	89(MPP)	-0.213	87-91	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_243_cox2	0.001	No mitochondrial presequence	13(MPP)	-0.231		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_244_cox2	0.000	No mitochondrial presequence	18(MPP), 19(Icp55)	-0.222		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_245_cox2	0.005	No mitochondrial presequence	20(MPP)	-0.200		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_246_cox2	0.005	No mitochondrial presequence	54(MPP)	-0.185		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_247_cox2	0.000	No mitochondrial presequence	12(MPP)	-0.250		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_248_cox2	0.006	No mitochondrial presequence	77(MPP)	-0.195		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_249_cox2	0.004	No mitochondrial presequence	61(MPP)	-0.213	25-29	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_250_cox2	0.000	No mitochondrial presequence	48(MPP)	-0.146	45-49	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_251_cox2	0.004	No mitochondrial presequence	62(MPP)	-0.194		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_252_cox2	0.000	No mitochondrial presequence	54(MPP)	-0.148		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_253_cox2	0.006	No mitochondrial presequence	55(MPP)	-0.200	52-56	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_254_cox2	0.005	No mitochondrial presequence	10(MPP)	-0.200		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_255_cox2	0.000	No mitochondrial presequence	48(MPP)	-0.167		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_256_cox2	0.009	No mitochondrial presequence	45(MPP)	-0.156	5-9	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_257_cox2	0.003	No mitochondrial presequence	74(MPP)	-0.189	64-68	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_258_cox2	0.000	No mitochondrial presequence	38(MPP)	-0.237		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_259_cox2	0.000	No mitochondrial presequence	17(MPP)	-0.235		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_260_cox2	0.000	No mitochondrial presequence	19(MPP)	-0.263		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_261_cox2	0.001	No mitochondrial presequence	26(MPP)	-0.231		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_262_cox2	0.001	No mitochondrial presequence	40(MPP)	-0.225	3-7	3-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_263_cox2	0.001	No mitochondrial presequence	22(MPP)	-0.273		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_264_cox2	0.001	No mitochondrial presequence	87(MPP)	-0.218		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_265_cox2	0.002	No mitochondrial presequence	19(MPP)	-0.211	64-68	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_266_cox2	0.003	No mitochondrial presequence	89(MPP)	-0.213	86-90	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_267_cox2	0.010	No mitochondrial presequence	51(MPP)	-0.176		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_268_cox2	0.000	No mitochondrial presequence	81(MPP)	-0.210	78-82	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_269_cox2	0.003	No mitochondrial presequence	48(MPP)	-0.167		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_270_cox2	0.006	No mitochondrial presequence	10(MPP)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_271_cox2	0.002	No mitochondrial presequence	92(MPP)	-0.196		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_272_cox2	0.009	No mitochondrial presequence	87(MPP)	-0.218		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_273_cox2	0.004	No mitochondrial presequence	45(MPP)	-0.178		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_274_cox2	0.000	No mitochondrial presequence	9(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_275_cox2	0.000	No mitochondrial presequence	54(MPP)	-0.148	52-56	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_276_cox2	0.003	No mitochondrial presequence	51(MPP)	-0.118		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_277_cox2	0.022	No mitochondrial presequence	51(MPP)	-0.157	41-45	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_278_cox2	0.001	No mitochondrial presequence	95(MPP)	-0.189	93-97	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_279_cox2	0.003	No mitochondrial presequence	39(MPP)	-0.231		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_280_cox2	0.001	No mitochondrial presequence	13(MPP)	-0.231		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_281_cox2	0.002	No mitochondrial presequence	55(MPP)	-0.182		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_282_cox2	0.000	No mitochondrial presequence	57(MPP)	-0.193		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_283_cox2	0.001	No mitochondrial presequence	12(MPP)	-0.167	5-9	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_284_cox2	0.005	No mitochondrial presequence	81(MPP)	-0.210	74-78,78-82	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_285_cox2	0.002	No mitochondrial presequence	86(MPP)	-0.209		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_286_cox2	0.001	No mitochondrial presequence	57(MPP)	-0.193	16-20,54-58	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_287_cox2	0.001	No mitochondrial presequence	15(MPP)	-0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_288_cox2	0.000	No mitochondrial presequence	67(MPP)	-0.164		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_289_cox2	0.006	No mitochondrial presequence	60(MPP)	-0.183	57-61	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_290_cox2	0.003	No mitochondrial presequence	76(MPP)	-0.211	73-77	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_291_cox2	0.001	No mitochondrial presequence	52(MPP)	-0.212		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_292_cox2	0.005	No mitochondrial presequence	81(MPP)	-0.198	78-82	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_293_cox2	0.001	No mitochondrial presequence	91(MPP)	-0.198		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_294_cox2	0.009	No mitochondrial presequence	33(MPP)	-0.242		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_295_cox2	0.000	No mitochondrial presequence	22(MPP)	-0.182		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_296_cox2	0.004	No mitochondrial presequence	86(MPP)	-0.209	83-87	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_297_cox2	0.008	No mitochondrial presequence	18(MPP)	-0.222		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_298_cox2	0.000	No mitochondrial presequence	47(MPP)	-0.170	44-48	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_299_cox2	0.001	No mitochondrial presequence	55(MPP)	-0.200	52-56	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_300_cox2	0.016	No mitochondrial presequence	92(MPP)	-0.239		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_301_cox2	0.001	No mitochondrial presequence	59(MPP)	-0.203		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_302_cox2	0.007	No mitochondrial presequence	31(MPP)	-0.226		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_303_cox2	0.001	No mitochondrial presequence	28(MPP)	-0.214		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_304_cox2	0.002	No mitochondrial presequence	87(MPP)	-0.184		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_305_cox2	0.000	No mitochondrial presequence	19(MPP)	-0.211		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_306_cox2	0.003	No mitochondrial presequence	74(MPP)	-0.176	72-76	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_307_cox2	0.004	No mitochondrial presequence	45(MPP)	-0.200		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_308_cox2	0.000	No mitochondrial presequence	18(MPP)	-0.278		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_309_cox2	0.014	No mitochondrial presequence	91(MPP)	-0.209		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_310_cox2	0.003	No mitochondrial presequence	20(MPP), 21(Icp55)	-0.250		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_311_cox2	0.003	No mitochondrial presequence	47(MPP)	-0.170		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_312_cox2	0.003	No mitochondrial presequence	77(MPP)	-0.221	74-78	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_313_cox2	0.001	No mitochondrial presequence	51(MPP)	-0.176		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_314_cox2	0.008	No mitochondrial presequence	28(MPP)	-0.286	79-83	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_315_cox2	0.030	No mitochondrial presequence	70(MPP)	-0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_316_cox2	0.008	No mitochondrial presequence	68(MPP)	-0.191		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_317_cox2	0.007	No mitochondrial presequence	77(MPP)	-0.208		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_318_cox2	0.000	No mitochondrial presequence	89(MPP)	-0.213		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_319_cox2	0.002	No mitochondrial presequence	59(MPP)	-0.169		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_320_cox2	0.000	No mitochondrial presequence	78(MPP)	-0.179	25-29,76-80	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_321_cox2	0.001	No mitochondrial presequence	70(MPP)	-0.200	68-72	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_322_cox2	0.000	No mitochondrial presequence	5(MPP)	-0.200		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_323_cox2	0.004	No mitochondrial presequence	40(MPP)	-0.150	38-42	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_324_cox2	0.000	No mitochondrial presequence	21(MPP)	-0.238	84-88	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_325_cox2	0.002	No mitochondrial presequence	53(MPP)	-0.170	51-55	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_326_cox2	0.004	No mitochondrial presequence	90(MPP)	-0.189		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_327_cox2	0.012	No mitochondrial presequence	41(MPP)	-0.171	39-43	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_328_cox2	0.001	No mitochondrial presequence	44(MPP)	-0.182		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_329_cox2	0.003	No mitochondrial presequence	51(MPP)	-0.216		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_330_cox2	0.000	No mitochondrial presequence	58(MPP)	-0.190		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_331_cox2	0.010	No mitochondrial presequence	77(MPP)	-0.195	75-79	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_332_cox2	0.001	No mitochondrial presequence	90(MPP)	-0.200	88-92	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_333_cox2	0.015	No mitochondrial presequence	88(MPP)	-0.205		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_334_cox2	0.000	No mitochondrial presequence	64(MPP)	-0.203		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_335_cox2	0.002	No mitochondrial presequence	45(MPP)	-0.156		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_336_cox2	0.002	No mitochondrial presequence	50(MPP)	-0.160		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
