<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_8_012_cox2	0.003	No mitochondrial presequence	52(MPP)	-0.173	15-19,49-53	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_013_cox2	0.000	No mitochondrial presequence	80(MPP)	-0.200		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_014_cox2	0.001	No mitochondrial presequence	93(MPP)	-0.215	5-9	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_015_cox2	0.001	No mitochondrial presequence	80(MPP)	-0.212		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_016_cox2	0.003	No mitochondrial presequence	22(MPP)	-0.227		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_017_cox2	0.000	No mitochondrial presequence	73(MPP)	-0.192		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_018_cox2	0.008	No mitochondrial presequence	68(MPP)	-0.176		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_019_cox2	0.005	No mitochondrial presequence	61(MPP)	-0.180		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_020_cox2	0.001	No mitochondrial presequence	37(MPP)	-0.189		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_021_cox2	0.000	No mitochondrial presequence	12(MPP)	-0.250		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_022_cox2	0.003	No mitochondrial presequence	91(MPP)	-0.209	89-93	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_023_cox2	0.000	No mitochondrial presequence	91(MPP)	-0.220	88-92	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_024_cox2	0.003	No mitochondrial presequence	70(MPP)	-0.200		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_025_cox2	0.004	No mitochondrial presequence	12(MPP)	-0.167		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_026_cox2	0.003	No mitochondrial presequence	14(MPP)	-0.214		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_027_cox2	0.005	No mitochondrial presequence	67(MPP)	-0.194		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_028_cox2	0.000	No mitochondrial presequence	44(MPP)	-0.159		3-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_029_cox2	0.001	No mitochondrial presequence	74(MPP)	-0.203		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_030_cox2	0.005	No mitochondrial presequence	73(MPP)	-0.205	70-74	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_031_cox2	0.007	No mitochondrial presequence	79(MPP)	-0.190	76-80	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_032_cox2	0.001	No mitochondrial presequence	48(MPP)	-0.167	12-16,45-49	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_033_cox2	0.001	No mitochondrial presequence	7(MPP)	-0.143		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_034_cox2	0.011	No mitochondrial presequence	70(MPP)	-0.200	67-71	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_035_cox2	0.001	No mitochondrial presequence	12(MPP)	-0.250		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_036_cox2	0.002	No mitochondrial presequence	68(MPP)	-0.221	21-25	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_037_cox2	0.002	No mitochondrial presequence	15(MPP), 16(Icp55)	-0.200	54-58	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_038_cox2	0.002	No mitochondrial presequence	57(MPP)	-0.175		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_039_cox2	0.008	No mitochondrial presequence	46(MPP)	-0.152		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_040_cox2	0.001	No mitochondrial presequence	8(MPP)	-0.250	94-98	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_041_cox2	0.004	No mitochondrial presequence	76(MPP)	-0.197		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_042_cox2	0.000	No mitochondrial presequence	65(MPP)	-0.185	62-66	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_043_cox2	0.000	No mitochondrial presequence	10(MPP)	-0.200		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_044_cox2	0.001	No mitochondrial presequence	45(MPP)	-0.156		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_045_cox2	0.001	No mitochondrial presequence	80(MPP)	-0.200	77-81	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_046_cox2	0.001	No mitochondrial presequence	95(MPP)	-0.179	93-97	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_047_cox2	0.001	No mitochondrial presequence	62(MPP)	-0.210	60-64	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_048_cox2	0.004	No mitochondrial presequence	61(MPP)	-0.180	21-25,58-62	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_049_cox2	0.002	No mitochondrial presequence	25(MPP)	-0.280	59-63	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_050_cox2	0.001	No mitochondrial presequence	48(MPP)	-0.167		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_051_cox2	0.000	No mitochondrial presequence	58(MPP), 59(Icp55)	-0.224		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_052_cox2	0.002	No mitochondrial presequence	72(MPP)	-0.208		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_053_cox2	0.002	No mitochondrial presequence	14(MPP)	-0.214		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_054_cox2	0.002	No mitochondrial presequence	72(MPP)	-0.194		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_055_cox2	0.000	No mitochondrial presequence	46(MPP)	-0.217	57-61	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_056_cox2	0.000	No mitochondrial presequence	63(MPP)	-0.206	60-64	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_057_cox2	0.001	No mitochondrial presequence	71(MPP)	-0.197		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_058_cox2	0.000	No mitochondrial presequence	80(MPP)	-0.200		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_059_cox2	0.000	No mitochondrial presequence	50(MPP)	-0.180		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_060_cox2	0.004	No mitochondrial presequence	29(MPP)	-0.276		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_061_cox2	0.001	No mitochondrial presequence	90(MPP)	-0.222		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_062_cox2	0.000	No mitochondrial presequence	10(MPP), 11(Icp55)	-0.200		14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_063_cox2	0.000	No mitochondrial presequence	43(MPP)	-0.209		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_064_cox2	0.000	No mitochondrial presequence	22(MPP)	-0.227		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_065_cox2	0.007	No mitochondrial presequence	65(MPP)	-0.154		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_066_cox2	0.001	No mitochondrial presequence	37(MPP)	-0.243		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_067_cox2	0.010	No mitochondrial presequence	24(MPP)	-0.208		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_068_cox2	0.001	No mitochondrial presequence	95(MPP)	-0.189	93-97	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_069_cox2	0.001	No mitochondrial presequence	80(MPP)	-0.225	29-33,78-82	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_070_cox2	0.002	No mitochondrial presequence	71(MPP)	-0.183		9-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_071_cox2	0.001	No mitochondrial presequence	47(MPP)	-0.170		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_072_cox2	0.000	No mitochondrial presequence	20(MPP)	-0.250		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_073_cox2	0.005	No mitochondrial presequence	20(MPP)	-0.200		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_074_cox2	0.001	No mitochondrial presequence	15(MPP), 16(Icp55)	-0.200		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_075_cox2	0.003	No mitochondrial presequence	45(MPP)	-0.156	43-47	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_076_cox2	0.000	No mitochondrial presequence	81(MPP)	-0.210	79-83	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_077_cox2	0.001	No mitochondrial presequence	17(MPP)	-0.235		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_078_cox2	0.001	No mitochondrial presequence	39(MPP)	-0.231		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_079_cox2	0.003	No mitochondrial presequence	20(MPP), 21(Icp55)	-0.250		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_080_cox2	0.000	No mitochondrial presequence	86(MPP)	-0.233		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_081_cox2	0.005	No mitochondrial presequence	65(MPP)	-0.185		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_082_cox2	0.021	No mitochondrial presequence	74(MPP)	-0.203	67-71,71-75	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_083_cox2	0.001	No mitochondrial presequence	90(MPP)	-0.211	88-92	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_084_cox2	0.001	No mitochondrial presequence	66(MPP)	-0.182	63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_085_cox2	0.006	No mitochondrial presequence	95(MPP)	-0.200		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_086_cox2	0.004	No mitochondrial presequence	53(MPP)	-0.170		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_087_cox2	0.001	No mitochondrial presequence	7(MPP)	-0.143		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_088_cox2	0.000	No mitochondrial presequence	72(MPP)	-0.194	70-74	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_089_cox2	0.005	No mitochondrial presequence	16(MPP)	-0.188		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_090_cox2	0.002	No mitochondrial presequence	50(MPP)	-0.180	47-51	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_091_cox2	0.011	No mitochondrial presequence	21(MPP)	-0.238		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_092_cox2	0.001	No mitochondrial presequence	50(MPP)	-0.160		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_093_cox2	0.000	No mitochondrial presequence	79(MPP)	-0.203	77-81	14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_094_cox2	0.008	No mitochondrial presequence	47(MPP)	-0.170	10-14	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_095_cox2	0.001	No mitochondrial presequence	28(MPP), 29(Icp55)	-0.250		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_096_cox2	0.007	No mitochondrial presequence	63(MPP)	-0.190	60-64	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_097_cox2	0.000	No mitochondrial presequence	49(MPP)	-0.184	46-50	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_098_cox2	0.001	No mitochondrial presequence	60(MPP)	-0.183		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_099_cox2	0.002	No mitochondrial presequence	66(MPP)	-0.197	63-67	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_100_cox2	0.003	No mitochondrial presequence	17(MPP)	-0.235		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_101_cox2	0.001	No mitochondrial presequence	81(MPP)	-0.198	78-82	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_102_cox2	0.020	No mitochondrial presequence	22(MPP)	-0.227		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_103_cox2	0.024	No mitochondrial presequence	44(MPP)	-0.159		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_104_cox2	0.000	No mitochondrial presequence	48(MPP)	-0.188	45-49	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_105_cox2	0.001	No mitochondrial presequence	84(MPP)	-0.179		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_106_cox2	0.000	No mitochondrial presequence	30(MPP)	-0.233		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_107_cox2	0.018	No mitochondrial presequence	93(MPP)	-0.194		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_108_cox2	0.000	No mitochondrial presequence	48(MPP)	-0.167		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_109_cox2	0.003	No mitochondrial presequence	77(MPP)	-0.195	74-78	14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_110_cox2	0.001	No mitochondrial presequence	49(MPP)	-0.143		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_111_cox2	0.001	No mitochondrial presequence	67(MPP)	-0.194	65-69	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_112_cox2	0.000	No mitochondrial presequence	6(MPP)	-0.167		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_113_cox2	0.002	No mitochondrial presequence	58(MPP)	-0.155	56-60	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_114_cox2	0.025	No mitochondrial presequence	66(MPP)	-0.197	40-44	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_115_cox2	0.000	No mitochondrial presequence	83(MPP)	-0.181		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_116_cox2	0.001	No mitochondrial presequence	32(MPP)	-0.219		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_117_cox2	0.000	No mitochondrial presequence	59(MPP)	-0.203	56-60	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_118_cox2	0.000	No mitochondrial presequence	55(MPP)	-0.218	30-34	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_119_cox2	0.001	No mitochondrial presequence	45(MPP)	-0.156		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_120_cox2	0.002	No mitochondrial presequence	63(MPP)	-0.206		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_121_cox2	0.000	No mitochondrial presequence	92(MPP)	-0.196	89-93	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_122_cox2	0.001	No mitochondrial presequence	51(MPP)	-0.216		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_123_cox2	0.002	No mitochondrial presequence	72(MPP)	-0.208		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_124_cox2	0.001	No mitochondrial presequence	64(MPP)	-0.188	61-65	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_125_cox2	0.000	No mitochondrial presequence	64(MPP)	-0.203		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_126_cox2	0.004	No mitochondrial presequence	22(MPP)	-0.227		7-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_127_cox2	0.001	No mitochondrial presequence	71(MPP)	-0.197		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_128_cox2	0.001	No mitochondrial presequence	73(MPP)	-0.178		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_129_cox2	0.000	No mitochondrial presequence	68(MPP)	-0.176	40-44	4-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_130_cox2	0.001	No mitochondrial presequence	30(MPP)	-0.200		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_131_cox2	0.001	No mitochondrial presequence	10(MPP)	-0.200		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_132_cox2	0.000	No mitochondrial presequence	86(MPP)	-0.209	42-46	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_133_cox2	0.010	No mitochondrial presequence	56(MPP)	-0.161		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_134_cox2	0.000	No mitochondrial presequence	77(MPP)	-0.208	74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_135_cox2	0.000	No mitochondrial presequence	25(MPP), 26(Icp55)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_136_cox2	0.002	No mitochondrial presequence	72(MPP)	-0.194	69-73	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_137_cox2	0.000	No mitochondrial presequence	7(MPP)	-0.143		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_138_cox2	0.000	No mitochondrial presequence	75(MPP)	-0.200		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_139_cox2	0.001	No mitochondrial presequence	81(MPP)	-0.185	75-79,78-82	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_140_cox2	0.000	No mitochondrial presequence	76(MPP)	-0.211	73-77	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_141_cox2	0.004	No mitochondrial presequence	87(MPP)	-0.195		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_142_cox2	0.009	No mitochondrial presequence	26(MPP)	-0.231		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_143_cox2	0.000	No mitochondrial presequence	75(MPP)	-0.187		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_144_cox2	0.001	No mitochondrial presequence	71(MPP)	-0.211		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_145_cox2	0.004	No mitochondrial presequence	82(MPP)	-0.207	79-83	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_146_cox2	0.000	No mitochondrial presequence	46(MPP), 47(Icp55)	-0.217		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_147_cox2	0.000	No mitochondrial presequence	12(MPP)	-0.250	93-97	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_148_cox2	0.001	No mitochondrial presequence	79(MPP)	-0.215		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_149_cox2	0.000	No mitochondrial presequence	70(MPP)	-0.186		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_150_cox2	0.000	No mitochondrial presequence	18(MPP)	-0.278		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_151_cox2	0.002	No mitochondrial presequence	14(MPP)	-0.214		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_152_cox2	0.000	No mitochondrial presequence	72(MPP)	-0.194		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_153_cox2	0.001	No mitochondrial presequence	18(MPP), 19(Icp55)	-0.222		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_154_cox2	0.001	No mitochondrial presequence	24(MPP)	-0.250	42-46	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_155_cox2	0.000	No mitochondrial presequence	67(MPP)	-0.224	64-68	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_156_cox2	0.002	No mitochondrial presequence	60(MPP)	-0.183		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_157_cox2	0.001	No mitochondrial presequence	77(MPP)	-0.195		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_158_cox2	0.013	No mitochondrial presequence	46(MPP)	-0.152	44-48	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_159_cox2	0.003	No mitochondrial presequence	33(MPP)	-0.242		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_160_cox2	0.001	No mitochondrial presequence	95(MPP)	-0.200		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_161_cox2	0.001	No mitochondrial presequence	79(MPP)	-0.203		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_162_cox2	0.003	No mitochondrial presequence	49(MPP)	-0.184		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_163_cox2	0.000	No mitochondrial presequence	52(MPP)	-0.212		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_164_cox2	0.009	No mitochondrial presequence	82(MPP)	-0.207	79-83	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_165_cox2	0.000	No mitochondrial presequence	8(MPP)	-0.250		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_166_cox2	0.000	No mitochondrial presequence	61(MPP)	-0.197		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_167_cox2	0.006	No mitochondrial presequence	26(MPP)	-0.231		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_168_cox2	0.000	No mitochondrial presequence	15(MPP)	-0.200		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_169_cox2	0.002	No mitochondrial presequence	29(MPP)	-0.241	24-28	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_170_cox2	0.001	No mitochondrial presequence	56(MPP)	-0.143	47-51	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_171_cox2	0.002	No mitochondrial presequence	63(MPP)	-0.190		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_172_cox2	0.002	No mitochondrial presequence	64(MPP)	-0.203	61-65	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_173_cox2	0.005	No mitochondrial presequence	65(MPP)	-0.215		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_174_cox2	0.000	No mitochondrial presequence	93(MPP)	-0.215		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_175_cox2	0.000	No mitochondrial presequence	88(MPP)	-0.205		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_176_cox2	0.004	No mitochondrial presequence	48(MPP)	-0.167	45-49	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_177_cox2	0.000	No mitochondrial presequence	19(MPP)	-0.263	52-56,87-91	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_178_cox2	0.006	No mitochondrial presequence	55(MPP)	-0.182	42-46,53-57	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_179_cox2	0.003	No mitochondrial presequence	62(MPP)	-0.194	59-63	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_180_cox2	0.016	No mitochondrial presequence	71(MPP)	-0.169	69-73	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_181_cox2	0.006	No mitochondrial presequence	85(MPP)	-0.224	9-13,82-86	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_182_cox2	0.004	No mitochondrial presequence	89(MPP)	-0.213	86-90	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_183_cox2	0.010	No mitochondrial presequence	71(MPP)	-0.169		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_184_cox2	0.000	No mitochondrial presequence	50(MPP)	-0.180	47-51	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_185_cox2	0.035	No mitochondrial presequence	71(MPP)	-0.183		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_186_cox2	0.007	No mitochondrial presequence	59(MPP)	-0.203		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_187_cox2	0.013	No mitochondrial presequence	67(MPP)	-0.179	49-53	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_188_cox2	0.003	No mitochondrial presequence	69(MPP)	-0.188		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_189_cox2	0.003	No mitochondrial presequence	91(MPP)	-0.209		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_190_cox2	0.001	No mitochondrial presequence	20(MPP)	-0.250		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
