<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_7_391_hac1	0.162	No mitochondrial presequence	84(MPP)	0.274	2-6,21-25,27-31,56-60,73-77	2-11-high	-	-	-	-	21-26	-	-	5-10	-	-	-	-	-	-	
synMTS_7_392_hac1	0.016	No mitochondrial presequence	69(MPP)	0.275	34-38	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_393_hac1	0.091	No mitochondrial presequence	57(MPP)	0.246	4-8,14-18	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_394_hac1	0.095	No mitochondrial presequence	65(MPP)	0.262	7-11,38-42,55-59	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_395_hac1	0.059	No mitochondrial presequence	60(MPP)	0.250	26-30,29-33,45-49,53-57,61-65,93-97	15-24-high	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-	
synMTS_7_396_hac1	0.159	No mitochondrial presequence	80(MPP)	0.275	17-21,33-37,66-70,73-77,77-81	15-24-high	-	-	-	-	17-22	-	-	-	1-6	-	-	-	-	-	
synMTS_7_397_hac1	0.153	No mitochondrial presequence	52(MPP)	0.250	38-42,46-50,49-53,96-100	20-29-low	-	-	-	-	-	-	20-25,25-30	-	-	24-29	-	-	-	-	
synMTS_7_398_hac1	0.080	No mitochondrial presequence	40(MPP)	0.250	8-12,37-41,47-51,88-92	4-13-high	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
synMTS_7_399_hac1	0.046	No mitochondrial presequence	45(MPP)	0.244	4-8,33-37,88-92	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_400_hac1	0.080	No mitochondrial presequence	50(MPP)	0.260	12-16,15-19,46-50,68-72,71-75,74-78,77-81,84-88	11-20-high	-	-	-	-	12-17	-	-	-	-	-	18-23	-	-	-	
synMTS_8_201_hac1	0.003	No mitochondrial presequence	31(MPP)	-0.258		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_202_hac1	0.001	No mitochondrial presequence	16(MPP)	-0.188		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_203_hac1	0.000	No mitochondrial presequence	49(MPP)	-0.143	47-51,93-97	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_204_hac1	0.000	No mitochondrial presequence	66(MPP)	-0.197		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_205_hac1	0.002	No mitochondrial presequence	90(MPP)	-0.211	46-50	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_206_hac1	0.000	No mitochondrial presequence	73(MPP)	-0.192	38-42,70-74	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_207_hac1	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	-0.206		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_208_hac1	0.000	No mitochondrial presequence	85(MPP)	-0.212		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_209_hac1	0.001	No mitochondrial presequence	51(MPP)	-0.157	94-98	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_210_hac1	0.001	No mitochondrial presequence	62(MPP)	-0.161	59-63	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_211_hac1	0.000	No mitochondrial presequence	84(MPP)	-0.214		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_212_hac1	0.000	No mitochondrial presequence	92(MPP)	-0.011	37-41,83-87	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_213_hac1	0.000	No mitochondrial presequence	59(MPP)	-0.169	56-60	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_214_hac1	0.002	No mitochondrial presequence	66(MPP)	-0.197	10-14,56-60,63-67	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_215_hac1	0.000	No mitochondrial presequence	91(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_216_hac1	0.011	No mitochondrial presequence	89(MPP)	-0.202		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_217_hac1	0.006	No mitochondrial presequence	46(MPP)	-0.174	89-93	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_218_hac1	0.002	No mitochondrial presequence	83(MPP)	-0.217	30-34	15-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_219_hac1	0.001	No mitochondrial presequence	77(MPP)	-0.195	74-78	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_220_hac1	0.006	No mitochondrial presequence	82(MPP)	-0.207		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_221_hac1	0.003	No mitochondrial presequence	90(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_222_hac1	0.002	No mitochondrial presequence	52(MPP)	-0.212	95-99	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_223_hac1	0.006	No mitochondrial presequence	81(MPP)	-0.210	78-82	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_224_hac1	0.001	No mitochondrial presequence	85(MPP)	-0.212		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_225_hac1	0.001	No mitochondrial presequence	73(MPP)	-0.205		14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_226_hac1	0.002	No mitochondrial presequence	67(MPP)	-0.194		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_227_hac1	0.008	No mitochondrial presequence	23(MPP)	-0.261	11-15	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_228_hac1	0.003	No mitochondrial presequence	85(MPP)	-0.200		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_229_hac1	0.009	No mitochondrial presequence	50(MPP)	-0.160	47-51,94-98	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_230_hac1	0.010	No mitochondrial presequence	95(MPP)	-0.189		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_231_hac1	0.005	No mitochondrial presequence	58(MPP)	-0.190		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_232_hac1	0.000	No mitochondrial presequence	84(MPP)	-0.202		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_233_hac1	0.001	No mitochondrial presequence	46(MPP)	-0.174	90-94	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_234_hac1	0.001	No mitochondrial presequence	88(MPP)	-0.205		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_235_hac1	0.004	No mitochondrial presequence	6(MPP)	-0.167	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_236_hac1	0.000	No mitochondrial presequence	91(MPP)	-0.198		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_237_hac1	0.000	No mitochondrial presequence	45(MPP)	-0.156	88-92	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_238_hac1	0.003	No mitochondrial presequence	52(MPP)	-0.192	19-23,96-100	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_239_hac1	0.015	No mitochondrial presequence	45(MPP)	-0.156	42-46,89-93	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_240_hac1	0.000	No mitochondrial presequence	44(MPP)	-0.159	88-92	10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_241_hac1	0.000	No mitochondrial presequence	11(MPP)	-0.182	96-100	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_242_hac1	0.000	No mitochondrial presequence	89(MPP)	-0.213		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_243_hac1	0.001	No mitochondrial presequence	13(MPP)	-0.231		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_244_hac1	0.000	No mitochondrial presequence	18(MPP), 19(Icp55)	-0.222		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_245_hac1	0.004	No mitochondrial presequence	20(MPP)	-0.200		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_246_hac1	0.003	No mitochondrial presequence	54(MPP)	-0.185		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_247_hac1	0.000	No mitochondrial presequence	12(MPP)	-0.250		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_248_hac1	0.003	No mitochondrial presequence	77(MPP)	-0.195		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_249_hac1	0.003	No mitochondrial presequence	61(MPP)	-0.213	25-29	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_250_hac1	0.000	No mitochondrial presequence	48(MPP)	-0.146	45-49,91-95	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_251_hac1	0.002	No mitochondrial presequence	62(MPP)	-0.194		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_252_hac1	0.000	No mitochondrial presequence	47(MPP)	-0.170	90-94	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_253_hac1	0.004	No mitochondrial presequence	55(MPP)	-0.200	52-56	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_254_hac1	0.004	No mitochondrial presequence	10(MPP)	-0.200		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_255_hac1	0.000	No mitochondrial presequence	48(MPP)	-0.167	92-96	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_256_hac1	0.009	No mitochondrial presequence	45(MPP)	-0.156	5-9,89-93	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_257_hac1	0.001	No mitochondrial presequence	67(MPP)	-0.209	64-68	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_258_hac1	0.000	No mitochondrial presequence	38(MPP)	-0.237		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_259_hac1	0.000	No mitochondrial presequence	17(MPP)	-0.235		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_260_hac1	0.000	No mitochondrial presequence	19(MPP)	-0.263		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_261_hac1	0.000	No mitochondrial presequence	26(MPP)	-0.231		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_262_hac1	0.001	No mitochondrial presequence	40(MPP)	-0.225	3-7	3-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_263_hac1	0.001	No mitochondrial presequence	22(MPP)	-0.273		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_264_hac1	0.001	No mitochondrial presequence	87(MPP)	-0.218		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_265_hac1	0.002	No mitochondrial presequence	19(MPP)	-0.211	64-68	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_266_hac1	0.003	No mitochondrial presequence	89(MPP)	-0.213	86-90	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_267_hac1	0.007	No mitochondrial presequence	51(MPP)	-0.176	94-98	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_268_hac1	0.000	No mitochondrial presequence	81(MPP)	-0.210	78-82	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_269_hac1	0.003	No mitochondrial presequence	48(MPP)	-0.167	91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_270_hac1	0.006	No mitochondrial presequence	10(MPP)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_271_hac1	0.001	No mitochondrial presequence	85(MPP)	-0.212		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_272_hac1	0.008	No mitochondrial presequence	87(MPP)	-0.218		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_273_hac1	0.003	No mitochondrial presequence	45(MPP)	-0.178	88-92	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_274_hac1	0.000	No mitochondrial presequence	9(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_275_hac1	0.000	No mitochondrial presequence	54(MPP)	-0.148		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_276_hac1	0.002	No mitochondrial presequence	95(MPP)	0.000	87-91	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_277_hac1	0.021	No mitochondrial presequence	95(MPP)	-0.021	41-45,87-91	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_278_hac1	0.001	No mitochondrial presequence	95(MPP)	-0.189	93-97	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_279_hac1	0.003	No mitochondrial presequence	39(MPP)	-0.231		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_280_hac1	0.000	No mitochondrial presequence	13(MPP)	-0.231		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_281_hac1	0.001	No mitochondrial presequence	55(MPP)	-0.182		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_282_hac1	0.000	No mitochondrial presequence	57(MPP)	-0.193		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_283_hac1	0.000	No mitochondrial presequence	12(MPP)	-0.167	5-9	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_284_hac1	0.005	No mitochondrial presequence	81(MPP)	-0.210	74-78,78-82	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_285_hac1	0.001	No mitochondrial presequence	86(MPP)	-0.209		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_286_hac1	0.001	No mitochondrial presequence	57(MPP)	-0.193	16-20,54-58	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_287_hac1	0.001	No mitochondrial presequence	15(MPP)	-0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_288_hac1	0.000	No mitochondrial presequence	60(MPP)	-0.183		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_289_hac1	0.003	No mitochondrial presequence	60(MPP)	-0.183	57-61	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_290_hac1	0.002	No mitochondrial presequence	76(MPP)	-0.211	73-77	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_291_hac1	0.001	No mitochondrial presequence	52(MPP)	-0.212		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_292_hac1	0.004	No mitochondrial presequence	81(MPP)	-0.198	78-82	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_293_hac1	0.001	No mitochondrial presequence	91(MPP)	-0.198		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_294_hac1	0.008	No mitochondrial presequence	33(MPP)	-0.242		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_295_hac1	0.000	No mitochondrial presequence	22(MPP)	-0.182		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_296_hac1	0.003	No mitochondrial presequence	86(MPP)	-0.209	83-87	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_297_hac1	0.006	No mitochondrial presequence	18(MPP)	-0.222		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_298_hac1	0.000	No mitochondrial presequence	47(MPP)	-0.170	44-48,91-95	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_299_hac1	0.000	No mitochondrial presequence	55(MPP)	-0.200	52-56	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_300_hac1	0.014	No mitochondrial presequence	92(MPP)	-0.239		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_301_hac1	0.001	No mitochondrial presequence	59(MPP)	-0.203		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_302_hac1	0.006	No mitochondrial presequence	31(MPP)	-0.226		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_303_hac1	0.001	No mitochondrial presequence	28(MPP)	-0.214		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_304_hac1	0.001	No mitochondrial presequence	80(MPP)	-0.200		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_305_hac1	0.000	No mitochondrial presequence	19(MPP)	-0.211		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_306_hac1	0.001	No mitochondrial presequence	74(MPP)	-0.176		11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_307_hac1	0.004	No mitochondrial presequence	45(MPP)	-0.200	89-93	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_308_hac1	0.000	No mitochondrial presequence	18(MPP)	-0.278		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_309_hac1	0.012	No mitochondrial presequence	91(MPP)	-0.209		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_310_hac1	0.003	No mitochondrial presequence	20(MPP), 21(Icp55)	-0.250		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_311_hac1	0.004	No mitochondrial presequence	47(MPP)	-0.170	91-95	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_312_hac1	0.002	No mitochondrial presequence	77(MPP)	-0.221	74-78	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_313_hac1	0.001	No mitochondrial presequence	51(MPP)	-0.176	95-99	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_314_hac1	0.007	No mitochondrial presequence	28(MPP)	-0.286	79-83	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_315_hac1	0.028	No mitochondrial presequence	70(MPP)	-0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_316_hac1	0.005	No mitochondrial presequence	68(MPP)	-0.191		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_317_hac1	0.005	No mitochondrial presequence	77(MPP)	-0.208		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_318_hac1	0.000	No mitochondrial presequence	89(MPP)	-0.213		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_319_hac1	0.001	No mitochondrial presequence	59(MPP)	-0.169		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_320_hac1	0.000	No mitochondrial presequence	78(MPP)	-0.179	25-29	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_321_hac1	0.001	No mitochondrial presequence	70(MPP)	-0.200	68-72	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_322_hac1	0.000	No mitochondrial presequence	5(MPP)	-0.200		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_323_hac1	0.004	No mitochondrial presequence	92(MPP)	0.000	83-87	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_324_hac1	0.000	No mitochondrial presequence	21(MPP)	-0.238	84-88	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_325_hac1	0.002	No mitochondrial presequence	53(MPP)	-0.170	51-55	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_326_hac1	0.003	No mitochondrial presequence	83(MPP)	-0.205		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_327_hac1	0.014	No mitochondrial presequence	41(MPP)	-0.171	39-43,85-89	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_328_hac1	0.001	No mitochondrial presequence	44(MPP)	-0.182		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_329_hac1	0.002	No mitochondrial presequence	51(MPP)	-0.216		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_330_hac1	0.000	No mitochondrial presequence	58(MPP)	-0.190		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_331_hac1	0.008	No mitochondrial presequence	77(MPP)	-0.195	75-79	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_332_hac1	0.001	No mitochondrial presequence	90(MPP)	-0.200	88-92	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_333_hac1	0.014	No mitochondrial presequence	88(MPP)	-0.205		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_334_hac1	0.000	No mitochondrial presequence	64(MPP)	-0.203		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_335_hac1	0.003	No mitochondrial presequence	45(MPP)	-0.156	89-93	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_336_hac1	0.001	No mitochondrial presequence	50(MPP)	-0.160	93-97	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_337_hac1	0.011	No mitochondrial presequence	60(MPP)	-0.167	58-62	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_338_hac1	0.002	No mitochondrial presequence	85(MPP)	-0.224	7-11,35-39,43-47	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_339_hac1	0.002	No mitochondrial presequence	55(MPP)	-0.182		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_340_hac1	0.001	No mitochondrial presequence	53(MPP)	-0.189		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_341_hac1	0.000	No mitochondrial presequence	22(MPP)	-0.227		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_342_hac1	0.000	No mitochondrial presequence	59(MPP)	-0.186	56-60	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_343_hac1	0.001	No mitochondrial presequence	49(MPP)	-0.163	92-96	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_344_hac1	0.000	No mitochondrial presequence	53(MPP)	-0.208		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_345_hac1	0.000	No mitochondrial presequence	57(MPP)	-0.193	54-58	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_346_hac1	0.000	No mitochondrial presequence	76(MPP)	-0.211	73-77	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_347_hac1	0.000	No mitochondrial presequence	79(MPP)	-0.203	76-80	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_348_hac1	0.000	No mitochondrial presequence	84(MPP)	-0.202	82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_349_hac1	0.001	No mitochondrial presequence	68(MPP)	-0.206	65-69	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_350_hac1	0.014	No mitochondrial presequence	20(MPP)	-0.250		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_351_hac1	0.001	No mitochondrial presequence	24(MPP)	-0.208		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_352_hac1	0.000	No mitochondrial presequence	58(MPP)	-0.190		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_353_hac1	0.000	No mitochondrial presequence	56(MPP)	-0.250		11-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_354_hac1	0.000	No mitochondrial presequence	67(MPP), 68(Icp55)	-0.224		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_355_hac1	0.000	No mitochondrial presequence	71(MPP)	-0.225		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_356_hac1	0.000	No mitochondrial presequence	76(MPP)	-0.197		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_357_hac1	0.003	No mitochondrial presequence	19(MPP)	-0.211		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_358_hac1	0.001	No mitochondrial presequence	12(MPP), 13(Icp55)	-0.250		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_359_hac1	0.007	No mitochondrial presequence	44(MPP)	-0.159	88-92	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_360_hac1	0.001	No mitochondrial presequence	10(MPP)	-0.200	17-21	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_361_hac1	0.000	No mitochondrial presequence	25(MPP), 26(Icp55)	-0.240		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_362_hac1	0.000	No mitochondrial presequence	84(MPP)	-0.179		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_363_hac1	0.000	No mitochondrial presequence	86(MPP)	-0.209		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_364_hac1	0.003	No mitochondrial presequence	53(MPP)	-0.170	51-55	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_365_hac1	0.000	No mitochondrial presequence	93(MPP)	-0.204		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_366_hac1	0.000	No mitochondrial presequence	17(MPP)	-0.176		14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
