<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_7_219_var1	0.241	No mitochondrial presequence	40(MPP)	0.275	37-41,64-68	14-23-high	-	21-26	-	-	-	19-24	-	-	-	-	-	-	-	18-23	
synMTS_7_204_var1	0.477	Possessing mitochondrial presequence	34(MPP)	0.235	35-39	12-21-high	-	10-15	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_236_var1	0.128	No mitochondrial presequence	21(MPP)	0.238	10-14,68-72,85-89	4-14-high	-	4-9	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_322_var1	0.543	Possessing mitochondrial presequence	20(MPP), 21(Icp55)	0.200	17-21,58-62,78-82,96-100	19-28-high	-	-	-	-	-	-	-	-	-	-	-	16-21	17-22	-	
synMTS_7_284_var1	0.308	No mitochondrial presequence	22(MPP)	0.227	29-33,54-58,57-61	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_210_var1	0.560	Possessing mitochondrial presequence	61(MPP)	0.262	21-25,42-46,58-62,62-66	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_244_var1	0.878	Possessing mitochondrial presequence	12(MPP)	0.250	33-37,61-65	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_297_var1	0.824	Possessing mitochondrial presequence	16(MPP)	0.188	17-21,53-57,66-70,77-81,80-84	14-27-high	-	-	-	18-23	-	-	-	8-13	-	7-12	-	-	-	-	
synMTS_7_209_var1	0.137	No mitochondrial presequence	49(MPP), 50(Icp55)	0.265		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_295_var1	0.746	Possessing mitochondrial presequence	86(MPP), 87(Icp55)	0.267	16-20,33-37,46-50,66-70,83-87	11-21-low	-	-	-	-	-	-	-	21-26	-	20-25	-	-	-	-	
synMTS_7_392_var1	0.117	No mitochondrial presequence	68(MPP)	0.279	34-38	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_340_var1	0.073	No mitochondrial presequence	62(MPP)	0.258	25-29,42-46,56-60	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_381_var1	0.217	No mitochondrial presequence	30(MPP), 31(Icp55)	0.200	2-6,40-44,52-56,73-77,77-81	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_269_var1	0.771	Possessing mitochondrial presequence	29(MPP)	0.276	53-57	13-22-high	-	9-14	-	-	-	7-12	-	-	-	-	-	-	-	6-11	
synMTS_7_282_var1	0.457	Possessing mitochondrial presequence	18(MPP)	0.222	9-13,15-19	5-14-high	-	-	-	-	-	-	-	24-29	-	-	-	-	15-20	-	
synMTS_7_234_var1	0.208	No mitochondrial presequence	38(MPP)	0.289	18-22,91-95	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_240_var1	0.773	Possessing mitochondrial presequence	43(MPP)	0.256	25-29,28-32,40-44,76-80	15-26-low	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-	
synMTS_7_257_var1	0.718	Possessing mitochondrial presequence	32(MPP)	0.250	5-9,8-12,13-17,29-33,42-46,52-56,79-83	15-24-high	-	-	-	-	5-10,13-18	-	-	-	-	-	-	-	-	-	
synMTS_7_324_var1	0.598	Possessing mitochondrial presequence	33(MPP)	0.242	20-24,23-27	21-30-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
synMTS_7_386_var1	0.163	No mitochondrial presequence	30(MPP)	0.233	7-11,19-23,22-26,50-54,53-57	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_268_var1	0.105	No mitochondrial presequence	37(MPP)	0.270		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_274_var1	0.194	No mitochondrial presequence	50(MPP)	0.240	12-16,16-20,60-64,64-68,93-97	11-20-high	-	-	-	13-18	-	-	-	-	-	-	-	-	-	-	
synMTS_7_263_var1	0.393	Possessing mitochondrial presequence	43(MPP)	0.302	29-33,33-37,37-41,49-53,53-57,67-71,71-75	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_215_var1	0.369	No mitochondrial presequence	54(MPP), 55(Icp55)	0.241	2-6,51-55,61-65	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_349_var1	0.692	Possessing mitochondrial presequence	29(MPP)	0.241	50-54,53-57,57-61	14-23-high	-	15-20	-	-	-	-	-	7-12	-	-	-	-	-	6-11	
synMTS_7_302_var1	0.382	No mitochondrial presequence	7(MPP)	0.143	43-47,55-59,58-62,65-69	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_309_var1	0.927	Possessing mitochondrial presequence	28(MPP)	0.214	20-24,28-32,40-44,50-54,60-64	14-23-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
synMTS_7_314_var1	0.142	No mitochondrial presequence	45(MPP)	0.267	83-87,86-90,94-98	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_251_var1	0.090	No mitochondrial presequence	27(MPP)	0.222	60-64,65-69	20-30-high	-	-	-	-	-	-	-	24-29	-	-	-	-	-	-	
synMTS_7_330_var1	0.324	No mitochondrial presequence	41(MPP)	0.244	38-42,95-99	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_391_var1	0.878	Possessing mitochondrial presequence	42(MPP)	0.286	2-6,21-25,27-31,56-60,73-77	2-11-high	-	-	-	-	21-26	-	-	5-10	-	-	-	-	-	-	
synMTS_7_361_var1	0.443	Possessing mitochondrial presequence	28(MPP)	0.250	6-10,11-15,14-18,17-21,55-59,59-63,62-66	7-18-high	-	-	-	-	14-19,17-22	-	-	-	-	-	-	10-15	-	-	
synMTS_7_214_var1	0.150	No mitochondrial presequence	29(MPP)	0.241	3-7,67-71	10-19-high	-	-	-	-	-	20-25	-	-	-	19-24	-	-	-	-	
synMTS_7_211_var1	0.772	Possessing mitochondrial presequence	15(MPP)	0.200	23-27,83-87,91-95	19-29-high	-	-	-	-	23-28	-	-	-	-	-	-	-	-	-	
synMTS_7_304_var1	0.317	No mitochondrial presequence	64(MPP)	0.250	7-11,40-44,53-57	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_383_var1	0.388	Possessing mitochondrial presequence	23(MPP), 31(Oct1)	0.217	7-11,10-14,54-58,68-72	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_229_var1	0.451	Possessing mitochondrial presequence	16(MPP)	0.250	13-17,16-20,87-91	2-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_308_var1	0.216	No mitochondrial presequence	51(MPP)	0.255	13-17,20-24,23-27,28-32,64-68,68-72,73-77,76-80,81-85	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_319_var1	0.002	No mitochondrial presequence	59(MPP)	-0.169		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_385_var1	0.008	No mitochondrial presequence	68(MPP)	-0.235		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_255_var1	0.000	No mitochondrial presequence	48(MPP)	-0.167		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_211_var1	0.000	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.212		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_392_var1	0.005	No mitochondrial presequence	76(MPP)	-0.197		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_254_var1	0.005	No mitochondrial presequence	75(MPP)	-0.227		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_273_var1	0.004	No mitochondrial presequence	45(MPP)	-0.178		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_275_var1	0.000	No mitochondrial presequence	54(MPP)	-0.148		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_375_var1	0.000	No mitochondrial presequence	45(MPP)	-0.200		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_341_var1	0.000	No mitochondrial presequence	37(MPP)	-0.216		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_359_var1	0.008	No mitochondrial presequence	44(MPP)	-0.159		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_367_var1	0.002	No mitochondrial presequence	38(MPP)	-0.211	65-69	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_400_var1	0.001	No mitochondrial presequence	95(MPP)	-0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_388_var1	0.026	No mitochondrial presequence	57(MPP)	-0.193		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_222_var1	0.002	No mitochondrial presequence	52(MPP)	-0.212		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_391_var1	0.000	No mitochondrial presequence	40(MPP)	-0.225		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_317_var1	0.007	No mitochondrial presequence	77(MPP)	-0.208		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_382_var1	0.005	No mitochondrial presequence	75(MPP)	-0.213	1-5	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_221_var1	0.005	No mitochondrial presequence	90(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_203_var1	0.001	No mitochondrial presequence	49(MPP)	-0.143	47-51	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_223_var1	0.008	No mitochondrial presequence	81(MPP)	-0.210	78-82	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_257_var1	0.004	No mitochondrial presequence	39(MPP)	-0.231	64-68	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_296_var1	0.004	No mitochondrial presequence	86(MPP)	-0.209	83-87	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_276_var1	0.003	No mitochondrial presequence	39(MPP)	-0.205		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_335_var1	0.004	No mitochondrial presequence	45(MPP)	-0.156		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_360_var1	0.001	No mitochondrial presequence	10(MPP)	-0.200	17-21	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_270_var1	0.007	No mitochondrial presequence	10(MPP)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_271_var1	0.002	No mitochondrial presequence	85(MPP)	-0.212		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_245_var1	0.006	No mitochondrial presequence	35(MPP)	-0.229		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_297_var1	0.009	No mitochondrial presequence	40(MPP)	-0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_206_var1	0.000	No mitochondrial presequence	34(MPP)	-0.206	38-42,70-74	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_264_var1	0.001	No mitochondrial presequence	87(MPP)	-0.218		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_339_var1	0.005	No mitochondrial presequence	55(MPP)	-0.182		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_252_var1	0.000	No mitochondrial presequence	47(MPP)	-0.170		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_346_var1	0.001	No mitochondrial presequence	76(MPP)	-0.211	73-77	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_395_var1	0.003	No mitochondrial presequence	43(MPP)	-0.209		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_308_var1	0.000	No mitochondrial presequence	18(MPP)	-0.278		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_379_var1	0.001	No mitochondrial presequence	43(MPP)	-0.209		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_340_var1	0.002	No mitochondrial presequence	53(MPP)	-0.189		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_362_var1	0.000	No mitochondrial presequence	35(MPP)	-0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_333_var1	0.017	No mitochondrial presequence	88(MPP)	-0.205		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_281_var1	0.002	No mitochondrial presequence	55(MPP)	-0.182		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_253_var1	0.007	No mitochondrial presequence	55(MPP)	-0.200	52-56	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_241_var1	0.000	No mitochondrial presequence	76(MPP)	-0.224	96-100	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_357_var1	0.004	No mitochondrial presequence	43(MPP)	-0.209		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_272_var1	0.010	No mitochondrial presequence	87(MPP)	-0.218		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_277_var1	0.022	No mitochondrial presequence	44(MPP)	-0.182	41-45	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_325_var1	0.003	No mitochondrial presequence	53(MPP)	-0.170	51-55	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_336_var1	0.002	No mitochondrial presequence	50(MPP)	-0.160		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_326_var1	0.004	No mitochondrial presequence	35(MPP)	-0.229		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_353_var1	0.000	No mitochondrial presequence	68(MPP)	-0.235		11-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_332_var1	0.001	No mitochondrial presequence	42(MPP)	-0.214	88-92	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_258_var1	0.001	No mitochondrial presequence	77(MPP)	-0.234		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_283_var1	0.001	No mitochondrial presequence	69(MPP)	-0.188	5-9	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_284_var1	0.006	No mitochondrial presequence	81(MPP)	-0.210	74-78,78-82	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_239_var1	0.017	No mitochondrial presequence	45(MPP)	-0.156	42-46	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_338_var1	0.002	No mitochondrial presequence	85(MPP)	-0.224	7-11,35-39,43-47	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_334_var1	0.000	No mitochondrial presequence	35(MPP)	-0.229		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_318_var1	0.000	No mitochondrial presequence	39(MPP)	-0.205		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_349_var1	0.002	No mitochondrial presequence	36(MPP)	-0.222	65-69	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_279_var1	0.005	No mitochondrial presequence	43(MPP)	-0.209		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_314_var1	0.011	No mitochondrial presequence	75(MPP)	-0.227	79-83	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_313_var1	0.001	No mitochondrial presequence	51(MPP)	-0.176		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_292_var1	0.005	No mitochondrial presequence	81(MPP)	-0.198	78-82	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_213_var1	0.000	No mitochondrial presequence	59(MPP)	-0.169	56-60	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_246_var1	0.005	No mitochondrial presequence	54(MPP)	-0.185		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_394_var1	0.005	No mitochondrial presequence	47(MPP)	-0.191	93-97	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_295_var1	0.001	No mitochondrial presequence	35(MPP)	-0.171		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_354_var1	0.000	No mitochondrial presequence	66(MPP)	-0.227		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_235_var1	0.005	No mitochondrial presequence	75(MPP)	-0.200	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_350_var1	0.016	No mitochondrial presequence	40(MPP)	-0.225		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_215_var1	0.001	No mitochondrial presequence	91(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_261_var1	0.001	No mitochondrial presequence	47(MPP)	-0.213		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_356_var1	0.001	No mitochondrial presequence	76(MPP)	-0.197		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_389_var1	0.003	No mitochondrial presequence	63(MPP)	-0.175		14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_232_var1	0.001	No mitochondrial presequence	84(MPP)	-0.202		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_225_var1	0.002	No mitochondrial presequence	36(MPP)	-0.222		14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_310_var1	0.004	No mitochondrial presequence	64(MPP)	-0.234		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_269_var1	0.003	No mitochondrial presequence	48(MPP)	-0.167		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_217_var1	0.006	No mitochondrial presequence	46(MPP)	-0.174		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_212_var1	0.000	No mitochondrial presequence	40(MPP)	-0.175	37-41,93-97	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_230_var1	0.012	No mitochondrial presequence	95(MPP)	-0.189		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_361_var1	0.000	No mitochondrial presequence	76(MPP)	-0.224		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_205_var1	0.003	No mitochondrial presequence	90(MPP)	-0.211	46-50	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_320_var1	0.000	No mitochondrial presequence	78(MPP)	-0.179	25-29	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_290_var1	0.004	No mitochondrial presequence	34(MPP)	-0.235	73-77	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_291_var1	0.002	No mitochondrial presequence	35(MPP)	-0.200		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_309_var1	0.017	No mitochondrial presequence	39(MPP)	-0.205		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_256_var1	0.012	No mitochondrial presequence	45(MPP)	-0.156	5-9	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_348_var1	0.000	No mitochondrial presequence	84(MPP)	-0.202	82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_207_var1	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	-0.206		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_244_var1	0.000	No mitochondrial presequence	64(MPP)	-0.203		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_302_var1	0.009	No mitochondrial presequence	44(MPP)	-0.205		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_347_var1	0.001	No mitochondrial presequence	79(MPP)	-0.203	76-80	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_307_var1	0.005	No mitochondrial presequence	45(MPP)	-0.200		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_240_var1	0.001	No mitochondrial presequence	44(MPP)	-0.159		10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_247_var1	0.000	No mitochondrial presequence	70(MPP)	-0.214		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_234_var1	0.001	No mitochondrial presequence	88(MPP)	-0.205		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_368_var1	0.002	No mitochondrial presequence	51(MPP)	-0.196		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_365_var1	0.000	No mitochondrial presequence	41(MPP)	-0.195		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_363_var1	0.000	No mitochondrial presequence	86(MPP)	-0.209		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_236_var1	0.000	No mitochondrial presequence	91(MPP)	-0.198		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_342_var1	0.000	No mitochondrial presequence	59(MPP)	-0.186	56-60	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_378_var1	0.001	No mitochondrial presequence	92(MPP)	-0.207		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_377_var1	0.001	No mitochondrial presequence	82(MPP)	-0.195	79-83	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_352_var1	0.001	No mitochondrial presequence	58(MPP)	-0.190		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_393_var1	0.001	No mitochondrial presequence	44(MPP)	-0.227		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_300_var1	0.016	No mitochondrial presequence	92(MPP)	-0.239		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_316_var1	0.008	No mitochondrial presequence	68(MPP)	-0.191		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_337_var1	0.021	No mitochondrial presequence	60(MPP)	-0.167	58-62	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_315_var1	0.036	No mitochondrial presequence	70(MPP)	-0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_249_var1	0.005	No mitochondrial presequence	61(MPP)	-0.213	25-29	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_286_var1	0.002	No mitochondrial presequence	57(MPP)	-0.193	16-20,54-58	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_370_var1	0.002	No mitochondrial presequence	17(MPP)	-0.294	20-24	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_289_var1	0.006	No mitochondrial presequence	60(MPP)	-0.183	57-61	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_397_var1	0.006	No mitochondrial presequence	86(MPP)	-0.209		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_366_var1	0.000	No mitochondrial presequence	17(MPP)	-0.176		14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_373_var1	0.001	No mitochondrial presequence	88(MPP)	-0.205	46-50	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_251_var1	0.005	No mitochondrial presequence	62(MPP)	-0.194		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_390_var1	0.001	No mitochondrial presequence	10(MPP)	-0.200		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_396_var1	0.002	No mitochondrial presequence	92(MPP)	-0.185	89-93	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_331_var1	0.011	No mitochondrial presequence	77(MPP)	-0.195	75-79	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_330_var1	0.000	No mitochondrial presequence	58(MPP)	-0.190		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_266_var1	0.004	No mitochondrial presequence	89(MPP)	-0.213	86-90	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_301_var1	0.002	No mitochondrial presequence	38(MPP)	-0.211		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_376_var1	0.001	No mitochondrial presequence	87(MPP)	-0.195	58-62	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_374_var1	0.003	No mitochondrial presequence	34(MPP)	-0.206	39-43	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_265_var1	0.002	No mitochondrial presequence	19(MPP)	-0.211	64-68	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_238_var1	0.004	No mitochondrial presequence	52(MPP)	-0.192	19-23	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_298_var1	0.000	No mitochondrial presequence	47(MPP)	-0.170	44-48	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_355_var1	0.000	No mitochondrial presequence	35(MPP)	-0.229		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_287_var1	0.002	No mitochondrial presequence	38(MPP)	-0.211		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_398_var1	0.005	No mitochondrial presequence	51(MPP)	-0.176	49-53	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_202_var1	0.002	No mitochondrial presequence	34(MPP)	-0.176		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_201_var1	0.004	No mitochondrial presequence	76(MPP)	-0.224		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_323_var1	0.004	No mitochondrial presequence	40(MPP)	-0.150	93-97	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
