<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_7_165_atp8	0.159	No mitochondrial presequence	83(MPP)	0.241	17-21,22-26,45-49,49-53,53-57	15-24-high	-	-	-	-	-	-	-	-	-	-	25-30	21-26	-	-	
synMTS_7_166_atp8	0.088	No mitochondrial presequence	64(MPP)	0.266	35-39,39-43,42-46	17-26-high	-	-	-	-	-	-	14-19	-	-	-	-	-	-	17-22	
synMTS_7_167_atp8	0.071	No mitochondrial presequence	17(MPP)	0.235	6-10,23-27,44-48,49-53,54-58,69-73,94-98	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_168_atp8	0.032	No mitochondrial presequence	62(MPP)	0.242		21-30-high	-	11-16	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_169_atp8	0.136	No mitochondrial presequence	50(MPP)	0.240	12-16,29-33,47-51,60-64	13-22-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
synMTS_7_170_atp8	0.203	No mitochondrial presequence	77(MPP)	0.247	14-18,56-60	19-28-high	-	-	-	-	-	-	18-23	-	-	17-22	-	-	-	-	
synMTS_7_171_atp8	0.075	No mitochondrial presequence	91(MPP)	0.242	4-8,77-81	4-13-high	-	-	-	-	4-9	-	-	-	-	-	-	-	-	-	
synMTS_7_172_atp8	0.027	No mitochondrial presequence	52(MPP)	0.231	20-24,35-39,49-53,87-91,92-96	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_173_atp8	0.325	No mitochondrial presequence	45(MPP)	0.267	2-6,14-18,80-84,85-89	1-13-high	-	-	-	-	2-7	-	-	-	12-17	-	-	-	-	-	
synMTS_7_174_atp8	0.073	No mitochondrial presequence	57(MPP)	0.246	38-42,64-68	14-23-high	-	-	19-24	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_175_atp8	0.085	No mitochondrial presequence	71(MPP)	0.268	2-6,19-23,57-61,60-64,68-72,75-79,78-82,83-87	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_176_atp8	0.064	No mitochondrial presequence	29(MPP)	0.241	2-6,5-9,35-39,89-93,93-97	10-19-high	-	-	-	-	2-7	-	-	-	-	9-14	-	-	-	-	
synMTS_7_177_atp8	0.111	No mitochondrial presequence	58(MPP)	0.259	18-22,94-98	20-29-high	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
synMTS_7_178_atp8	0.394	Possessing mitochondrial presequence	36(MPP)	0.250	12-16,65-69	6-16-high	-	-	-	-	-	-	-	8-13	-	7-12	-	-	-	-	
synMTS_7_179_atp8	0.132	No mitochondrial presequence	85(MPP)	0.259		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_180_atp8	0.119	No mitochondrial presequence	52(MPP)	0.250	7-11,15-19,44-48,73-77,86-90,96-100	11-20-high	-	-	-	4-9	-	-	-	-	-	-	-	-	-	-	
synMTS_7_181_atp8	0.103	No mitochondrial presequence	71(MPP)	0.268	34-38,43-47	11-21-high	-	-	-	-	-	11-16	-	-	-	10-15	-	-	-	-	
synMTS_7_182_atp8	0.034	No mitochondrial presequence	89(MPP)	0.247	4-8,37-41,45-49,65-69	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_183_atp8	0.171	No mitochondrial presequence	12(MPP)	0.167	4-8,39-43	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_184_atp8	0.130	No mitochondrial presequence	37(MPP), 45(Oct1)	0.243	31-35,51-55,60-64,80-84	16-25-high	-	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	
synMTS_7_185_atp8	0.209	No mitochondrial presequence	57(MPP)	0.246	3-7,10-14,14-18,92-96	6-19-high	-	-	-	-	-	-	-	-	-	-	-	13-18	10-15	-	
synMTS_7_186_atp8	0.219	No mitochondrial presequence	89(MPP)	0.258	7-11,23-27,32-36,36-40,77-81,81-85	3-12-high	-	-	-	-	-	-	-	-	-	2-7	-	-	-	-	
synMTS_7_187_atp8	0.234	No mitochondrial presequence	84(MPP)	0.143	43-47,81-85,86-90	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_188_atp8	0.357	No mitochondrial presequence	92(MPP)	0.261	11-15,25-29,33-37,74-78	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
synMTS_7_189_atp8	0.239	No mitochondrial presequence	64(MPP)	0.250	3-7,22-26,61-65	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
synMTS_7_190_atp8	0.164	No mitochondrial presequence	77(MPP)	0.247	3-7,7-11	3-12-high	-	-	-	4-9	-	-	-	-	-	-	-	-	-	-	
synMTS_7_191_atp8	0.078	No mitochondrial presequence	52(MPP)	0.250	14-18,45-49,70-74	18-27-high	-	-	23-28	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_192_atp8	0.096	No mitochondrial presequence	58(MPP)	0.259	41-45,93-97	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_193_atp8	0.083	No mitochondrial presequence	55(MPP)	0.255	12-16,25-29,47-51,52-56,91-95,96-100	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_194_atp8	0.081	No mitochondrial presequence	49(MPP), 50(Icp55)	0.265	34-38,37-41,41-45,44-48,55-59	3-13-high	-	-	-	-	-	-	-	3-8	-	2-7	-	-	-	-	
synMTS_7_195_atp8	0.069	No mitochondrial presequence	70(MPP)	0.243	51-55,59-63,67-71	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_196_atp8	0.060	No mitochondrial presequence	91(MPP)	0.143	88-92,93-97	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_197_atp8	0.112	No mitochondrial presequence	52(MPP)	0.231	7-11,35-39,88-92,93-97	6-15-high	-	-	-	-	-	-	11-16	-	-	10-15	-	-	-	-	
synMTS_7_198_atp8	0.184	No mitochondrial presequence	60(MPP)	0.250	2-6,65-69,70-74,96-100	1-10-high	-	12-17,22-27	-	-	-	-	-	-	-	-	-	1-6	-	-	
synMTS_7_199_atp8	0.159	No mitochondrial presequence	62(MPP)	0.242	7-11,45-49,54-58	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	7-12	-	
synMTS_7_200_atp8	0.223	No mitochondrial presequence	90(MPP)	0.267	2-6,28-32,38-42,44-48,88-92	2-11-high	-	-	-	-	2-7	-	-	-	13-18	-	12-17	-	-	-	
synMTS_8_001_atp8	0.001	No mitochondrial presequence	7(MPP), 8(Icp55)	-0.286		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_002_atp8	0.001	No mitochondrial presequence	69(MPP)	-0.174	4-8,67-71	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_003_atp8	0.012	No mitochondrial presequence	64(MPP)	-0.188	44-48,61-65	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_004_atp8	0.001	No mitochondrial presequence	50(MPP)	-0.180	86-90,91-95	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_005_atp8	0.002	No mitochondrial presequence	49(MPP)	-0.184	84-88,89-93	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_006_atp8	0.007	No mitochondrial presequence	69(MPP)	-0.188		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_007_atp8	0.000	No mitochondrial presequence	95(MPP)	-0.211		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_008_atp8	0.008	No mitochondrial presequence	79(MPP)	-0.190	47-51	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_009_atp8	0.002	No mitochondrial presequence	90(MPP)	-0.222		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_010_atp8	0.000	No mitochondrial presequence	17(MPP)	-0.235		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_011_atp8	0.002	No mitochondrial presequence	12(MPP)	-0.250		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_012_atp8	0.006	No mitochondrial presequence	90(MPP)	-0.089	15-19,49-53,87-91,92-96	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_013_atp8	0.000	No mitochondrial presequence	80(MPP)	-0.200		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_014_atp8	0.001	No mitochondrial presequence	93(MPP)	-0.215	5-9	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_015_atp8	0.001	No mitochondrial presequence	80(MPP)	-0.212		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_016_atp8	0.003	No mitochondrial presequence	22(MPP)	-0.227		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_017_atp8	0.001	No mitochondrial presequence	73(MPP)	-0.192		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_018_atp8	0.007	No mitochondrial presequence	68(MPP)	-0.176		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_019_atp8	0.006	No mitochondrial presequence	61(MPP)	-0.180		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_020_atp8	0.001	No mitochondrial presequence	37(MPP)	-0.189		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_021_atp8	0.000	No mitochondrial presequence	12(MPP)	-0.250		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_022_atp8	0.003	No mitochondrial presequence	91(MPP)	-0.209		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_023_atp8	0.000	No mitochondrial presequence	91(MPP)	-0.220	88-92	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_024_atp8	0.003	No mitochondrial presequence	70(MPP)	-0.200		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_025_atp8	0.004	No mitochondrial presequence	12(MPP)	-0.167		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_026_atp8	0.003	No mitochondrial presequence	14(MPP)	-0.214		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_027_atp8	0.006	No mitochondrial presequence	67(MPP)	-0.194		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_028_atp8	0.001	No mitochondrial presequence	83(MPP)	-0.072	80-84,85-89	3-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_029_atp8	0.001	No mitochondrial presequence	74(MPP)	-0.203		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_030_atp8	0.005	No mitochondrial presequence	73(MPP)	-0.205	70-74	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_031_atp8	0.008	No mitochondrial presequence	79(MPP)	-0.190	76-80	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_032_atp8	0.003	No mitochondrial presequence	48(MPP)	-0.167	12-16,45-49,84-88,89-93	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_033_atp8	0.001	No mitochondrial presequence	7(MPP)	-0.143		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_034_atp8	0.011	No mitochondrial presequence	70(MPP)	-0.200	67-71	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_035_atp8	0.001	No mitochondrial presequence	12(MPP)	-0.250		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_036_atp8	0.002	No mitochondrial presequence	68(MPP)	-0.221	21-25	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_037_atp8	0.002	No mitochondrial presequence	15(MPP), 16(Icp55)	-0.200	54-58	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_038_atp8	0.004	No mitochondrial presequence	57(MPP)	-0.175	92-96	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_039_atp8	0.013	No mitochondrial presequence	84(MPP)	-0.071	81-85,86-90	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_040_atp8	0.001	No mitochondrial presequence	8(MPP)	-0.250	94-98	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_041_atp8	0.004	No mitochondrial presequence	76(MPP)	-0.197		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_042_atp8	0.000	No mitochondrial presequence	65(MPP)	-0.185	62-66	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_043_atp8	0.000	No mitochondrial presequence	10(MPP)	-0.200		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_044_atp8	0.002	No mitochondrial presequence	83(MPP)	-0.072	80-84,85-89	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_045_atp8	0.001	No mitochondrial presequence	80(MPP)	-0.200	77-81	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_046_atp8	0.001	No mitochondrial presequence	95(MPP)	-0.179	93-97	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_047_atp8	0.002	No mitochondrial presequence	62(MPP)	-0.210	60-64	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_048_atp8	0.004	No mitochondrial presequence	61(MPP)	-0.180	21-25,58-62	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_049_atp8	0.002	No mitochondrial presequence	25(MPP)	-0.280	59-63	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_050_atp8	0.002	No mitochondrial presequence	87(MPP)	-0.080	84-88,89-93	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_051_atp8	0.000	No mitochondrial presequence	58(MPP), 59(Icp55)	-0.224		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_052_atp8	0.002	No mitochondrial presequence	72(MPP)	-0.208		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_053_atp8	0.003	No mitochondrial presequence	14(MPP)	-0.214		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_054_atp8	0.002	No mitochondrial presequence	72(MPP)	-0.194		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_055_atp8	0.000	No mitochondrial presequence	46(MPP)	-0.217	57-61	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_056_atp8	0.000	No mitochondrial presequence	63(MPP)	-0.206	60-64	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_057_atp8	0.001	No mitochondrial presequence	71(MPP)	-0.197		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_058_atp8	0.001	No mitochondrial presequence	80(MPP)	-0.200		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_059_atp8	0.001	No mitochondrial presequence	50(MPP)	-0.180	86-90,91-95	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_060_atp8	0.004	No mitochondrial presequence	29(MPP)	-0.276		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_061_atp8	0.001	No mitochondrial presequence	90(MPP)	-0.222		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_062_atp8	0.000	No mitochondrial presequence	10(MPP), 11(Icp55)	-0.200		14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_063_atp8	0.000	No mitochondrial presequence	43(MPP)	-0.209		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_064_atp8	0.000	No mitochondrial presequence	22(MPP)	-0.227		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_065_atp8	0.010	No mitochondrial presequence	58(MPP)	-0.172	93-97	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_066_atp8	0.001	No mitochondrial presequence	37(MPP)	-0.243		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_067_atp8	0.011	No mitochondrial presequence	24(MPP)	-0.208		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_068_atp8	0.001	No mitochondrial presequence	95(MPP)	-0.189		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_069_atp8	0.001	No mitochondrial presequence	80(MPP)	-0.225	29-33	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_070_atp8	0.002	No mitochondrial presequence	71(MPP)	-0.183		9-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_071_atp8	0.004	No mitochondrial presequence	47(MPP)	-0.170	83-87,88-92	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_072_atp8	0.000	No mitochondrial presequence	20(MPP)	-0.250		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_073_atp8	0.006	No mitochondrial presequence	20(MPP)	-0.200		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_074_atp8	0.001	No mitochondrial presequence	15(MPP), 16(Icp55)	-0.200		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_075_atp8	0.006	No mitochondrial presequence	83(MPP)	-0.072	80-84,85-89	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_076_atp8	0.000	No mitochondrial presequence	81(MPP)	-0.210		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_077_atp8	0.001	No mitochondrial presequence	17(MPP)	-0.235		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_078_atp8	0.001	No mitochondrial presequence	39(MPP)	-0.231		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_079_atp8	0.003	No mitochondrial presequence	20(MPP), 21(Icp55)	-0.250		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_080_atp8	0.000	No mitochondrial presequence	86(MPP)	-0.233		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_081_atp8	0.006	No mitochondrial presequence	65(MPP)	-0.185		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_082_atp8	0.022	No mitochondrial presequence	74(MPP)	-0.203	67-71,71-75	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_083_atp8	0.001	No mitochondrial presequence	90(MPP)	-0.211		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_084_atp8	0.001	No mitochondrial presequence	66(MPP)	-0.182	63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_085_atp8	0.006	No mitochondrial presequence	95(MPP)	-0.200		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_086_atp8	0.007	No mitochondrial presequence	53(MPP)	-0.170	88-92,93-97	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_087_atp8	0.001	No mitochondrial presequence	7(MPP)	-0.143		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_088_atp8	0.000	No mitochondrial presequence	72(MPP)	-0.194		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_089_atp8	0.006	No mitochondrial presequence	16(MPP)	-0.188		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_090_atp8	0.007	No mitochondrial presequence	50(MPP)	-0.180	47-51,86-90,91-95	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_091_atp8	0.011	No mitochondrial presequence	21(MPP)	-0.238		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_092_atp8	0.002	No mitochondrial presequence	50(MPP)	-0.160	86-90,91-95	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_093_atp8	0.000	No mitochondrial presequence	79(MPP)	-0.203	77-81	14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_094_atp8	0.012	No mitochondrial presequence	47(MPP)	-0.170	10-14,82-86,87-91	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_095_atp8	0.001	No mitochondrial presequence	28(MPP), 29(Icp55)	-0.250		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_096_atp8	0.007	No mitochondrial presequence	63(MPP)	-0.190	60-64	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_097_atp8	0.000	No mitochondrial presequence	49(MPP)	-0.184	46-50,85-89,90-94	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_098_atp8	0.002	No mitochondrial presequence	60(MPP)	-0.183	95-99	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_099_atp8	0.002	No mitochondrial presequence	66(MPP)	-0.197	63-67	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_100_atp8	0.003	No mitochondrial presequence	17(MPP)	-0.235		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_101_atp8	0.001	No mitochondrial presequence	81(MPP)	-0.198	78-82	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_102_atp8	0.021	No mitochondrial presequence	22(MPP)	-0.227		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_103_atp8	0.031	No mitochondrial presequence	44(MPP)	-0.159	80-84,85-89	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_104_atp8	0.001	No mitochondrial presequence	48(MPP)	-0.188	45-49,84-88,89-93	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_105_atp8	0.001	No mitochondrial presequence	84(MPP)	-0.179		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_106_atp8	0.000	No mitochondrial presequence	30(MPP)	-0.233		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_107_atp8	0.019	No mitochondrial presequence	93(MPP)	-0.194		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_108_atp8	0.000	No mitochondrial presequence	48(MPP)	-0.167	83-87,88-92	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_109_atp8	0.003	No mitochondrial presequence	77(MPP)	-0.195	74-78	14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_110_atp8	0.002	No mitochondrial presequence	88(MPP)	-0.068	85-89,90-94	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_111_atp8	0.001	No mitochondrial presequence	67(MPP)	-0.194	65-69	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_112_atp8	0.000	No mitochondrial presequence	6(MPP)	-0.167		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_113_atp8	0.003	No mitochondrial presequence	58(MPP)	-0.155	56-60,94-98	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_114_atp8	0.026	No mitochondrial presequence	66(MPP)	-0.197	40-44	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_115_atp8	0.000	No mitochondrial presequence	76(MPP)	-0.197		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_116_atp8	0.001	No mitochondrial presequence	32(MPP)	-0.219		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_117_atp8	0.000	No mitochondrial presequence	59(MPP)	-0.203	56-60,95-99	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_118_atp8	0.000	No mitochondrial presequence	55(MPP)	-0.218	30-34	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_119_atp8	0.002	No mitochondrial presequence	45(MPP)	-0.156	81-85,86-90	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_120_atp8	0.002	No mitochondrial presequence	63(MPP)	-0.206		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_121_atp8	0.000	No mitochondrial presequence	92(MPP)	-0.196	89-93	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_122_atp8	0.001	No mitochondrial presequence	51(MPP)	-0.216		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_123_atp8	0.002	No mitochondrial presequence	72(MPP)	-0.208		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_124_atp8	0.002	No mitochondrial presequence	64(MPP)	-0.188	61-65	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_125_atp8	0.000	No mitochondrial presequence	64(MPP)	-0.203		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_126_atp8	0.004	No mitochondrial presequence	22(MPP)	-0.227		7-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_127_atp8	0.001	No mitochondrial presequence	64(MPP)	-0.219		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_128_atp8	0.001	No mitochondrial presequence	73(MPP)	-0.178		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_129_atp8	0.000	No mitochondrial presequence	68(MPP)	-0.176	40-44	4-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_130_atp8	0.001	No mitochondrial presequence	30(MPP)	-0.200		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_131_atp8	0.001	No mitochondrial presequence	10(MPP)	-0.200		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_132_atp8	0.000	No mitochondrial presequence	86(MPP)	-0.209	42-46	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_133_atp8	0.014	No mitochondrial presequence	56(MPP)	-0.161	92-96	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_134_atp8	0.000	No mitochondrial presequence	77(MPP)	-0.208	74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
