<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_7_149_mmf1	0.785	Possessing mitochondrial presequence	9(MPP), 10(Icp55)	0.222	10-14,24-28,37-41,44-48,47-51,56-60,60-64	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_150_mmf1	0.704	Possessing mitochondrial presequence	63(MPP)	0.270	5-9,22-26,38-42	5-14-high	-	-	6-11	-	5-10	-	-	-	-	-	-	-	-	-	
synMTS_7_151_mmf1	0.332	No mitochondrial presequence	28(MPP)	0.250	9-13,39-43,43-47,58-62	9-18-high	-	-	-	-	-	-	-	12-17	-	-	-	-	-	-	
synMTS_7_152_mmf1	0.367	No mitochondrial presequence	37(MPP)	0.243	7-11,13-17,34-38,47-51,57-61,60-64,63-67,66-70,72-76	21-30-low	-	-	-	-	7-12	-	-	-	-	-	-	-	13-18	-	
synMTS_7_153_mmf1	0.980	Possessing mitochondrial presequence	22(MPP)	0.227	47-51,69-73	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_154_mmf1	0.226	No mitochondrial presequence	65(MPP)	0.246	36-40	1-12-low	-	19-24	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_155_mmf1	0.641	Possessing mitochondrial presequence	62(MPP)	0.258	16-20,25-29,28-32	12-21-high	-	-	-	-	16-21	19-24	-	-	-	-	-	-	-	-	
synMTS_7_156_mmf1	0.209	No mitochondrial presequence	19(MPP)	0.211	30-34	4-13-high	-	24-29	-	-	-	13-18	-	-	-	-	-	-	-	-	
synMTS_7_157_mmf1	0.445	Possessing mitochondrial presequence	18(MPP)	0.222	3-7,34-38,54-58,57-61,69-73,77-81	7-18-high	-	10-15	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_158_mmf1	0.485	Possessing mitochondrial presequence	37(MPP), 38(Icp55)	0.216	49-53,59-63,68-72,73-77,76-80,81-85	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_159_mmf1	0.347	No mitochondrial presequence	22(MPP)	0.227	33-37,47-51,78-82	9-18-high	-	-	-	-	-	16-21	-	-	-	-	-	-	-	15-20	
synMTS_7_160_mmf1	0.622	Possessing mitochondrial presequence	77(MPP)	0.247	34-38,40-44,52-56,56-60	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_161_mmf1	0.587	Possessing mitochondrial presequence	59(MPP), 67(Oct1)	0.254	13-17,43-47,67-71,84-88	13-22-high	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
synMTS_7_162_mmf1	0.496	Possessing mitochondrial presequence	43(MPP), 44(Icp55)	0.256	15-19,36-40,40-44,56-60,66-70,69-73	15-25-high	-	-	-	-	-	-	-	-	18-23	-	-	-	-	-	
synMTS_7_163_mmf1	0.481	Possessing mitochondrial presequence	83(MPP)	0.241	27-31,30-34	17-26-high	-	-	-	-	-	21-26	-	-	-	-	-	-	-	-	
synMTS_7_164_mmf1	0.146	No mitochondrial presequence	27(MPP)	0.222	11-15,19-23,39-43,42-46,57-61,72-76,76-80	7-16-high	-	-	-	5-10	-	-	-	-	-	-	-	-	-	-	
synMTS_7_165_mmf1	0.459	Possessing mitochondrial presequence	25(MPP)	0.200	17-21,22-26,45-49,49-53,53-57	15-24-high	-	-	-	-	-	-	-	-	-	-	25-30	21-26	-	-	
synMTS_7_166_mmf1	0.324	No mitochondrial presequence	25(MPP)	0.240	35-39,39-43,42-46	17-26-high	-	-	-	-	-	-	14-19	-	-	-	-	-	-	17-22	
synMTS_7_167_mmf1	0.231	No mitochondrial presequence	36(MPP)	0.222	6-10,23-27,44-48,49-53,54-58,69-73,94-98	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_168_mmf1	0.522	Possessing mitochondrial presequence	32(MPP)	0.219		21-30-high	-	11-16	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_169_mmf1	0.750	Possessing mitochondrial presequence	50(MPP)	0.240	12-16,29-33,47-51,60-64	13-22-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
synMTS_7_170_mmf1	0.527	Possessing mitochondrial presequence	30(MPP)	0.233	14-18,56-60	19-28-high	-	-	-	-	-	-	18-23	-	-	17-22	-	-	-	-	
synMTS_7_171_mmf1	0.408	Possessing mitochondrial presequence	91(MPP)	0.242	4-8,77-81	10-19-high	-	-	-	-	4-9	-	-	-	-	-	-	-	-	-	
synMTS_7_172_mmf1	0.040	No mitochondrial presequence	69(MPP)	0.232	20-24,35-39,49-53	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_173_mmf1	0.906	Possessing mitochondrial presequence	62(MPP)	0.258	2-6,14-18	1-13-high	-	-	-	-	2-7	-	-	-	12-17	-	-	-	-	-	
synMTS_7_174_mmf1	0.242	No mitochondrial presequence	21(MPP)	0.190	38-42,64-68	14-23-high	-	-	19-24	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_175_mmf1	0.167	No mitochondrial presequence	37(MPP)	0.270	2-6,19-23,57-61,60-64,68-72,75-79,78-82,83-87	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_176_mmf1	0.165	No mitochondrial presequence	42(MPP)	0.286	2-6,5-9,35-39,89-93,93-97	10-19-high	-	-	-	-	2-7	-	-	-	-	9-14	-	-	-	-	
synMTS_7_177_mmf1	0.339	No mitochondrial presequence	76(MPP)	0.250	18-22	18-29-high	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
synMTS_7_178_mmf1	0.875	Possessing mitochondrial presequence	43(MPP)	0.256	12-16,65-69	6-16-high	-	-	-	-	-	-	-	8-13	-	7-12	-	-	-	-	
synMTS_7_179_mmf1	0.823	Possessing mitochondrial presequence	37(MPP)	0.270		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_180_mmf1	0.771	Possessing mitochondrial presequence	51(MPP)	0.255	7-11,15-19,44-48,73-77,86-90,96-100	11-20-high	-	-	-	4-9	-	-	-	-	-	-	-	-	-	-	
synMTS_7_181_mmf1	0.509	Possessing mitochondrial presequence	24(MPP)	0.250	34-38,43-47	11-21-high	-	-	-	-	-	11-16	-	-	-	10-15	-	-	-	-	
synMTS_7_182_mmf1	0.513	Possessing mitochondrial presequence	26(MPP)	0.231	4-8,37-41,45-49,65-69	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_183_mmf1	0.575	Possessing mitochondrial presequence	57(MPP), 58(Icp55)	0.228	4-8,39-43	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_184_mmf1	0.401	Possessing mitochondrial presequence	59(MPP), 60(Icp55)	0.254	31-35,51-55,60-64,80-84	16-25-high	-	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	
synMTS_7_185_mmf1	0.369	No mitochondrial presequence	34(MPP)	0.235	3-7,10-14,14-18	6-19-high	-	-	-	-	-	-	-	-	-	-	-	13-18	10-15	-	
synMTS_7_186_mmf1	0.720	Possessing mitochondrial presequence	39(MPP)	0.256	7-11,23-27,32-36,36-40,77-81,81-85	3-12-high	-	-	-	-	-	-	-	-	-	2-7	-	-	-	-	
synMTS_7_187_mmf1	0.711	Possessing mitochondrial presequence	63(MPP)	0.238	43-47	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_188_mmf1	0.708	Possessing mitochondrial presequence	35(MPP)	0.257	11-15,25-29,33-37,74-78	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-	
synMTS_7_189_mmf1	0.548	Possessing mitochondrial presequence	58(MPP)	0.241	3-7,22-26,61-65	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
synMTS_7_190_mmf1	0.499	Possessing mitochondrial presequence	18(MPP)	0.222	3-7,7-11	3-12-high	-	-	-	4-9	-	-	-	-	-	-	-	-	-	-	
synMTS_7_191_mmf1	0.671	Possessing mitochondrial presequence	17(MPP)	0.235	14-18,45-49,70-74	18-27-high	-	-	23-28	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_192_mmf1	0.307	No mitochondrial presequence	14(MPP)	0.214	41-45	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_193_mmf1	0.244	No mitochondrial presequence	55(MPP)	0.255	12-16,25-29,47-51,52-56	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_194_mmf1	0.725	Possessing mitochondrial presequence	47(MPP)	0.255	34-38,37-41,41-45,44-48,55-59	3-13-high	-	-	-	-	-	-	-	3-8	-	2-7	-	-	-	-	
synMTS_7_195_mmf1	0.604	Possessing mitochondrial presequence	42(MPP)	0.238	51-55,59-63,67-71	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_196_mmf1	0.438	Possessing mitochondrial presequence	70(MPP)	0.229		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_197_mmf1	0.144	No mitochondrial presequence	70(MPP)	0.229	7-11,35-39	6-15-high	-	-	-	-	-	-	11-16	-	-	10-15	-	-	-	-	
synMTS_7_198_mmf1	0.903	Possessing mitochondrial presequence	45(MPP)	0.244	2-6,65-69,70-74,96-100	1-10-high	-	12-17,22-27	-	-	-	-	-	-	-	-	-	1-6	-	-	
synMTS_7_199_mmf1	0.498	Possessing mitochondrial presequence	80(MPP)	0.237	7-11,45-49,54-58	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	7-12	-	
synMTS_7_200_mmf1	0.467	Possessing mitochondrial presequence	47(MPP)	0.277	2-6,28-32,38-42,44-48,88-92	12-21-high	-	-	-	-	2-7	-	-	-	13-18	-	12-17	-	-	-	
synMTS_8_001_mmf1	0.001	No mitochondrial presequence	38(MPP)	-0.237		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_002_mmf1	0.001	No mitochondrial presequence	69(MPP)	-0.174	4-8,67-71	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_003_mmf1	0.016	No mitochondrial presequence	64(MPP)	-0.188	44-48,61-65	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_004_mmf1	0.001	No mitochondrial presequence	50(MPP)	-0.180		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_005_mmf1	0.002	No mitochondrial presequence	66(MPP)	-0.076		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_006_mmf1	0.009	No mitochondrial presequence	86(MPP)	-0.105		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_007_mmf1	0.000	No mitochondrial presequence	36(MPP)	-0.222		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_008_mmf1	0.009	No mitochondrial presequence	79(MPP)	-0.190	47-51	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_009_mmf1	0.002	No mitochondrial presequence	90(MPP)	-0.222		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_010_mmf1	0.000	No mitochondrial presequence	47(MPP)	-0.213		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_011_mmf1	0.002	No mitochondrial presequence	71(MPP)	-0.197		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_012_mmf1	0.007	No mitochondrial presequence	69(MPP)	-0.072	15-19,49-53	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_013_mmf1	0.000	No mitochondrial presequence	80(MPP)	-0.200		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_014_mmf1	0.001	No mitochondrial presequence	93(MPP)	-0.215	5-9	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_015_mmf1	0.002	No mitochondrial presequence	35(MPP)	-0.200		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_016_mmf1	0.003	No mitochondrial presequence	22(MPP)	-0.227		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_017_mmf1	0.001	No mitochondrial presequence	90(MPP)	-0.111		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_018_mmf1	0.011	No mitochondrial presequence	86(MPP)	-0.093		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_019_mmf1	0.007	No mitochondrial presequence	33(MPP)	-0.182		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_020_mmf1	0.001	No mitochondrial presequence	37(MPP)	-0.189		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_021_mmf1	0.000	No mitochondrial presequence	12(MPP)	-0.250		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_022_mmf1	0.003	No mitochondrial presequence	92(MPP)	-0.207	89-93	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_023_mmf1	0.000	No mitochondrial presequence	33(MPP)	-0.212	88-92	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_024_mmf1	0.005	No mitochondrial presequence	38(MPP)	-0.211		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_025_mmf1	0.004	No mitochondrial presequence	12(MPP)	-0.167		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_026_mmf1	0.003	No mitochondrial presequence	72(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_027_mmf1	0.008	No mitochondrial presequence	67(MPP)	-0.194		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_028_mmf1	0.001	No mitochondrial presequence	62(MPP)	-0.048		3-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_029_mmf1	0.002	No mitochondrial presequence	38(MPP)	-0.211		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_030_mmf1	0.009	No mitochondrial presequence	36(MPP), 37(Icp55)	-0.222	70-74	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_031_mmf1	0.008	No mitochondrial presequence	79(MPP)	-0.190	76-80	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_032_mmf1	0.003	No mitochondrial presequence	66(MPP)	-0.061	12-16,45-49	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_033_mmf1	0.001	No mitochondrial presequence	42(MPP)	-0.190		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_034_mmf1	0.016	No mitochondrial presequence	70(MPP)	-0.200	67-71	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_035_mmf1	0.003	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.212		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_036_mmf1	0.002	No mitochondrial presequence	46(MPP)	-0.217	21-25	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_037_mmf1	0.002	No mitochondrial presequence	73(MPP)	-0.192	54-58	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_038_mmf1	0.004	No mitochondrial presequence	74(MPP)	-0.081		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_039_mmf1	0.015	No mitochondrial presequence	63(MPP)	-0.048		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_040_mmf1	0.001	No mitochondrial presequence	68(MPP)	-0.191	94-98	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_041_mmf1	0.005	No mitochondrial presequence	41(MPP)	-0.195		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_042_mmf1	0.000	No mitochondrial presequence	82(MPP)	-0.098	62-66	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_043_mmf1	0.000	No mitochondrial presequence	33(MPP)	-0.212		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_044_mmf1	0.002	No mitochondrial presequence	62(MPP)	-0.048		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_045_mmf1	0.001	No mitochondrial presequence	80(MPP)	-0.200	77-81	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_046_mmf1	0.001	No mitochondrial presequence	95(MPP)	-0.179	93-97	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_047_mmf1	0.002	No mitochondrial presequence	62(MPP)	-0.210	60-64	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_048_mmf1	0.005	No mitochondrial presequence	33(MPP)	-0.182	21-25,58-62	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_049_mmf1	0.002	No mitochondrial presequence	45(MPP)	-0.244	59-63	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_050_mmf1	0.003	No mitochondrial presequence	66(MPP)	-0.061		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_051_mmf1	0.000	No mitochondrial presequence	35(MPP)	-0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_052_mmf1	0.002	No mitochondrial presequence	89(MPP)	-0.124		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_053_mmf1	0.002	No mitochondrial presequence	68(MPP)	-0.221		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_054_mmf1	0.003	No mitochondrial presequence	89(MPP)	-0.112		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_055_mmf1	0.000	No mitochondrial presequence	45(MPP)	-0.222	57-61	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_056_mmf1	0.000	No mitochondrial presequence	41(MPP)	-0.220	60-64	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_057_mmf1	0.001	No mitochondrial presequence	71(MPP)	-0.197		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_058_mmf1	0.001	No mitochondrial presequence	34(MPP)	-0.206		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_059_mmf1	0.001	No mitochondrial presequence	50(MPP)	-0.180		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_060_mmf1	0.005	No mitochondrial presequence	74(MPP)	-0.216		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_061_mmf1	0.001	No mitochondrial presequence	90(MPP)	-0.222		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_062_mmf1	0.000	No mitochondrial presequence	36(MPP)	-0.194		14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_063_mmf1	0.000	No mitochondrial presequence	69(MPP)	-0.203		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_064_mmf1	0.000	No mitochondrial presequence	75(MPP)	-0.213		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_065_mmf1	0.011	No mitochondrial presequence	75(MPP)	-0.080		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_066_mmf1	0.000	No mitochondrial presequence	37(MPP)	-0.243		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_067_mmf1	0.010	No mitochondrial presequence	24(MPP)	-0.208		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_068_mmf1	0.001	No mitochondrial presequence	47(MPP)	-0.234	93-97	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_069_mmf1	0.001	No mitochondrial presequence	80(MPP)	-0.225	29-33,78-82	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_070_mmf1	0.002	No mitochondrial presequence	89(MPP)	-0.101		9-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_071_mmf1	0.004	No mitochondrial presequence	38(MPP), 39(Icp55)	-0.184		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_072_mmf1	0.000	No mitochondrial presequence	63(MPP)	-0.206		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_073_mmf1	0.005	No mitochondrial presequence	20(MPP)	-0.200		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_074_mmf1	0.001	No mitochondrial presequence	15(MPP), 16(Icp55)	-0.200		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_075_mmf1	0.006	No mitochondrial presequence	62(MPP)	-0.048	43-47	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_076_mmf1	0.000	No mitochondrial presequence	34(MPP)	-0.206	79-83	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_077_mmf1	0.001	No mitochondrial presequence	40(MPP)	-0.200		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_078_mmf1	0.001	No mitochondrial presequence	43(MPP)	-0.209		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_079_mmf1	0.003	No mitochondrial presequence	20(MPP), 21(Icp55)	-0.250		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_080_mmf1	0.000	No mitochondrial presequence	86(MPP)	-0.233		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_081_mmf1	0.008	No mitochondrial presequence	83(MPP)	-0.096		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_082_mmf1	0.023	No mitochondrial presequence	74(MPP)	-0.203	67-71,71-75	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_083_mmf1	0.001	No mitochondrial presequence	39(MPP)	-0.205	88-92	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_084_mmf1	0.001	No mitochondrial presequence	66(MPP)	-0.182	63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_085_mmf1	0.005	No mitochondrial presequence	40(MPP)	-0.200		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_086_mmf1	0.007	No mitochondrial presequence	70(MPP)	-0.071		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_087_mmf1	0.001	No mitochondrial presequence	73(MPP)	-0.247		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_088_mmf1	0.000	No mitochondrial presequence	89(MPP)	-0.112	70-74	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_089_mmf1	0.005	No mitochondrial presequence	16(MPP)	-0.188		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_090_mmf1	0.007	No mitochondrial presequence	42(MPP)	-0.214	47-51	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_091_mmf1	0.013	No mitochondrial presequence	43(MPP)	-0.209		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_092_mmf1	0.002	No mitochondrial presequence	50(MPP)	-0.160		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_093_mmf1	0.000	No mitochondrial presequence	79(MPP)	-0.203	77-81	14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_094_mmf1	0.013	No mitochondrial presequence	64(MPP)	-0.062	10-14	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_095_mmf1	0.002	No mitochondrial presequence	33(MPP)	-0.212		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_096_mmf1	0.010	No mitochondrial presequence	63(MPP)	-0.190	60-64	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_097_mmf1	0.000	No mitochondrial presequence	67(MPP)	-0.075	46-50	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_098_mmf1	0.002	No mitochondrial presequence	77(MPP)	-0.091		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_099_mmf1	0.003	No mitochondrial presequence	84(MPP)	-0.107	63-67	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_100_mmf1	0.003	No mitochondrial presequence	70(MPP)	-0.214		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_101_mmf1	0.001	No mitochondrial presequence	81(MPP)	-0.198	78-82	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_102_mmf1	0.023	No mitochondrial presequence	45(MPP)	-0.222		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_103_mmf1	0.032	No mitochondrial presequence	62(MPP)	-0.048		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_104_mmf1	0.000	No mitochondrial presequence	66(MPP)	-0.076	45-49	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_105_mmf1	0.001	No mitochondrial presequence	84(MPP)	-0.179		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_106_mmf1	0.000	No mitochondrial presequence	35(MPP)	-0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_107_mmf1	0.017	No mitochondrial presequence	93(MPP)	-0.194		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_108_mmf1	0.000	No mitochondrial presequence	65(MPP)	-0.062		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_109_mmf1	0.004	No mitochondrial presequence	94(MPP)	-0.117	74-78	14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_110_mmf1	0.002	No mitochondrial presequence	67(MPP)	-0.045		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_111_mmf1	0.001	No mitochondrial presequence	67(MPP)	-0.194	65-69	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_112_mmf1	0.000	No mitochondrial presequence	6(MPP)	-0.167		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_113_mmf1	0.004	No mitochondrial presequence	76(MPP)	-0.066	56-60	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_114_mmf1	0.031	No mitochondrial presequence	84(MPP)	-0.107	40-44	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
