<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_7_379_mmf1	0.164	No mitochondrial presequence	89(MPP)	0.236	44-48,64-68	12-21-high	-	19-24	-	-	-	17-22	-	-	-	-	-	-	-	-	
synMTS_7_380_mmf1	0.354	No mitochondrial presequence	72(MPP)	0.250	13-17,36-40,41-45,45-49	11-20-high	-	-	-	-	13-18	-	-	-	-	-	-	-	-	-	
synMTS_7_381_mmf1	0.054	No mitochondrial presequence	93(MPP)	0.247	2-6,40-44,52-56,73-77,77-81	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_382_mmf1	0.132	No mitochondrial presequence	67(MPP)	0.269	26-30	14-23-high	-	21-26	-	-	-	19-24	-	-	-	-	-	-	-	-	
synMTS_7_383_mmf1	0.239	No mitochondrial presequence	94(MPP)	0.255	7-11,10-14,54-58,68-72	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_384_mmf1	0.055	No mitochondrial presequence	12(MPP)	0.167	60-64,64-68	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_385_mmf1	0.136	No mitochondrial presequence	84(MPP)	0.238	20-24,33-37,51-55	18-30-high	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
synMTS_7_386_mmf1	0.089	No mitochondrial presequence	79(MPP)	0.241	7-11,19-23,22-26,50-54,53-57	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_387_mmf1	0.068	No mitochondrial presequence	44(MPP)	0.273	4-8,29-33,32-36,41-45,55-59,74-78,84-88	13-22-high	-	-	-	5-10	-	-	-	-	-	-	-	-	-	-	
synMTS_7_388_mmf1	0.435	Possessing mitochondrial presequence	84(MPP)	0.238	7-11,30-34,64-68	21-30-low	-	-	-	18-23	-	-	-	12-17	-	11-16	-	-	-	-	
synMTS_7_389_mmf1	0.157	No mitochondrial presequence	42(MPP)	0.238	8-12,33-37,78-82,86-90	4-13-high	-	-	-	-	-	-	3-8	-	-	2-7	-	-	-	-	
synMTS_7_390_mmf1	0.048	No mitochondrial presequence	72(MPP)	0.264	10-14,56-60,76-80,79-83,83-87	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_391_mmf1	0.235	No mitochondrial presequence	89(MPP)	0.270	2-6,21-25,27-31,56-60,73-77	2-11-high	-	-	-	-	21-26	-	-	5-10	-	-	-	-	-	-	
synMTS_7_392_mmf1	0.022	No mitochondrial presequence	69(MPP)	0.275	34-38	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_393_mmf1	0.140	No mitochondrial presequence	75(MPP)	0.240	4-8,14-18	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_394_mmf1	0.484	Possessing mitochondrial presequence	82(MPP)	0.256	7-11,38-42,55-59	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_395_mmf1	0.067	No mitochondrial presequence	60(MPP)	0.250	26-30,29-33,45-49,53-57,61-65,93-97	15-24-high	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-	
synMTS_7_396_mmf1	0.263	No mitochondrial presequence	80(MPP)	0.275	17-21,33-37,66-70,73-77,77-81	15-24-high	-	-	-	-	17-22	-	-	-	1-6	-	-	-	-	-	
synMTS_7_397_mmf1	0.364	No mitochondrial presequence	70(MPP)	0.243	38-42,46-50,49-53	20-29-low	-	-	-	-	-	-	20-25,25-30	-	-	24-29	-	-	-	-	
synMTS_7_398_mmf1	0.087	No mitochondrial presequence	40(MPP)	0.250	8-12,37-41,47-51,88-92	4-13-high	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
synMTS_7_399_mmf1	0.068	No mitochondrial presequence	62(MPP)	0.242	4-8,33-37	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_400_mmf1	0.084	No mitochondrial presequence	50(MPP)	0.260	12-16,15-19,46-50,68-72,71-75,74-78,77-81,84-88	11-20-high	-	-	-	-	12-17	-	-	-	-	-	18-23	-	-	-	
synMTS_8_201_mmf1	0.004	No mitochondrial presequence	31(MPP)	-0.258		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_202_mmf1	0.001	No mitochondrial presequence	16(MPP)	-0.188		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_203_mmf1	0.001	No mitochondrial presequence	67(MPP)	-0.045	47-51	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_204_mmf1	0.001	No mitochondrial presequence	83(MPP)	-0.108		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_205_mmf1	0.002	No mitochondrial presequence	90(MPP)	-0.211	46-50	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_206_mmf1	0.000	No mitochondrial presequence	73(MPP)	-0.192	38-42,70-74	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_207_mmf1	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	-0.206		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_208_mmf1	0.000	No mitochondrial presequence	85(MPP)	-0.212		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_209_mmf1	0.002	No mitochondrial presequence	68(MPP)	-0.059		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_210_mmf1	0.002	No mitochondrial presequence	62(MPP)	-0.161	59-63	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_211_mmf1	0.000	No mitochondrial presequence	84(MPP)	-0.214		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_212_mmf1	0.000	No mitochondrial presequence	57(MPP)	-0.053	37-41	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_213_mmf1	0.001	No mitochondrial presequence	77(MPP)	-0.078	56-60	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_214_mmf1	0.004	No mitochondrial presequence	66(MPP)	-0.197	10-14,56-60,63-67	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_215_mmf1	0.000	No mitochondrial presequence	91(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_216_mmf1	0.012	No mitochondrial presequence	89(MPP)	-0.202		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_217_mmf1	0.010	No mitochondrial presequence	63(MPP)	-0.063		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_218_mmf1	0.003	No mitochondrial presequence	83(MPP)	-0.217	30-34	15-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_219_mmf1	0.002	No mitochondrial presequence	77(MPP)	-0.195	74-78	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_220_mmf1	0.008	No mitochondrial presequence	82(MPP)	-0.207	80-84	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_221_mmf1	0.004	No mitochondrial presequence	90(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_222_mmf1	0.004	No mitochondrial presequence	69(MPP)	-0.101		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_223_mmf1	0.007	No mitochondrial presequence	81(MPP)	-0.210	78-82	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_224_mmf1	0.001	No mitochondrial presequence	85(MPP)	-0.212		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_225_mmf1	0.002	No mitochondrial presequence	90(MPP)	-0.122		14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_226_mmf1	0.004	No mitochondrial presequence	84(MPP)	-0.107	65-69	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_227_mmf1	0.009	No mitochondrial presequence	23(MPP)	-0.261	11-15	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_228_mmf1	0.004	No mitochondrial presequence	85(MPP)	-0.200		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_229_mmf1	0.015	No mitochondrial presequence	68(MPP)	-0.059	47-51	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_230_mmf1	0.011	No mitochondrial presequence	95(MPP)	-0.189		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_231_mmf1	0.010	No mitochondrial presequence	58(MPP)	-0.190		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_232_mmf1	0.000	No mitochondrial presequence	84(MPP)	-0.202		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_233_mmf1	0.003	No mitochondrial presequence	64(MPP)	-0.062		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_234_mmf1	0.001	No mitochondrial presequence	88(MPP)	-0.205		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_235_mmf1	0.004	No mitochondrial presequence	6(MPP)	-0.167	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_236_mmf1	0.000	No mitochondrial presequence	91(MPP)	-0.198		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_237_mmf1	0.000	No mitochondrial presequence	62(MPP)	-0.048		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_238_mmf1	0.005	No mitochondrial presequence	52(MPP)	-0.192	19-23	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_239_mmf1	0.020	No mitochondrial presequence	45(MPP)	-0.156	42-46	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_240_mmf1	0.001	No mitochondrial presequence	62(MPP)	-0.048		10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_241_mmf1	0.000	No mitochondrial presequence	11(MPP)	-0.182	96-100	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_242_mmf1	0.000	No mitochondrial presequence	89(MPP)	-0.213	87-91	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_243_mmf1	0.001	No mitochondrial presequence	13(MPP)	-0.231		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_244_mmf1	0.000	No mitochondrial presequence	18(MPP), 19(Icp55)	-0.222		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_245_mmf1	0.005	No mitochondrial presequence	20(MPP)	-0.200		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_246_mmf1	0.007	No mitochondrial presequence	71(MPP)	-0.085		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_247_mmf1	0.000	No mitochondrial presequence	12(MPP)	-0.250		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_248_mmf1	0.007	No mitochondrial presequence	94(MPP)	-0.117		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_249_mmf1	0.006	No mitochondrial presequence	61(MPP)	-0.213	25-29	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_250_mmf1	0.000	No mitochondrial presequence	65(MPP)	-0.046	45-49	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_251_mmf1	0.005	No mitochondrial presequence	80(MPP)	-0.100		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_252_mmf1	0.001	No mitochondrial presequence	64(MPP)	-0.062		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_253_mmf1	0.009	No mitochondrial presequence	72(MPP)	-0.097	52-56	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_254_mmf1	0.004	No mitochondrial presequence	10(MPP)	-0.200		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_255_mmf1	0.001	No mitochondrial presequence	66(MPP)	-0.061		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_256_mmf1	0.016	No mitochondrial presequence	63(MPP)	-0.048	5-9	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_257_mmf1	0.004	No mitochondrial presequence	84(MPP)	-0.119	64-68	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_258_mmf1	0.000	No mitochondrial presequence	38(MPP)	-0.237		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_259_mmf1	0.000	No mitochondrial presequence	17(MPP)	-0.235		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_260_mmf1	0.000	No mitochondrial presequence	19(MPP)	-0.263		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_261_mmf1	0.000	No mitochondrial presequence	26(MPP)	-0.231		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_262_mmf1	0.001	No mitochondrial presequence	40(MPP)	-0.225	3-7	3-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_263_mmf1	0.001	No mitochondrial presequence	22(MPP)	-0.273		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_264_mmf1	0.001	No mitochondrial presequence	87(MPP)	-0.218		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_265_mmf1	0.002	No mitochondrial presequence	19(MPP)	-0.211	64-68	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_266_mmf1	0.003	No mitochondrial presequence	89(MPP)	-0.213	86-90	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_267_mmf1	0.017	No mitochondrial presequence	68(MPP)	-0.074		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_268_mmf1	0.000	No mitochondrial presequence	81(MPP)	-0.210	78-82	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_269_mmf1	0.005	No mitochondrial presequence	65(MPP)	-0.062		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_270_mmf1	0.006	No mitochondrial presequence	10(MPP)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_271_mmf1	0.002	No mitochondrial presequence	90(MPP)	-0.189		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_272_mmf1	0.009	No mitochondrial presequence	87(MPP)	-0.218		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_273_mmf1	0.007	No mitochondrial presequence	62(MPP)	-0.065		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_274_mmf1	0.000	No mitochondrial presequence	9(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_275_mmf1	0.001	No mitochondrial presequence	71(MPP)	-0.056	52-56	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_276_mmf1	0.005	No mitochondrial presequence	61(MPP)	-0.033		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_277_mmf1	0.032	No mitochondrial presequence	61(MPP)	-0.066	41-45	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_278_mmf1	0.001	No mitochondrial presequence	95(MPP)	-0.189	93-97	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_279_mmf1	0.003	No mitochondrial presequence	39(MPP)	-0.231		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_280_mmf1	0.001	No mitochondrial presequence	13(MPP)	-0.231		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_281_mmf1	0.003	No mitochondrial presequence	72(MPP)	-0.083		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_282_mmf1	0.000	No mitochondrial presequence	57(MPP)	-0.193		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_283_mmf1	0.000	No mitochondrial presequence	12(MPP)	-0.167	5-9	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_284_mmf1	0.006	No mitochondrial presequence	81(MPP)	-0.210	74-78,78-82	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_285_mmf1	0.002	No mitochondrial presequence	86(MPP)	-0.209		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_286_mmf1	0.002	No mitochondrial presequence	57(MPP)	-0.193	16-20,54-58	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_287_mmf1	0.001	No mitochondrial presequence	15(MPP)	-0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_288_mmf1	0.000	No mitochondrial presequence	77(MPP)	-0.091		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_289_mmf1	0.009	No mitochondrial presequence	77(MPP)	-0.091	57-61	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_290_mmf1	0.003	No mitochondrial presequence	76(MPP)	-0.211	73-77	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_291_mmf1	0.001	No mitochondrial presequence	52(MPP)	-0.212		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_292_mmf1	0.005	No mitochondrial presequence	86(MPP)	-0.174	78-82	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_293_mmf1	0.001	No mitochondrial presequence	91(MPP)	-0.198		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_294_mmf1	0.009	No mitochondrial presequence	33(MPP)	-0.242		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_295_mmf1	0.000	No mitochondrial presequence	22(MPP)	-0.182		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_296_mmf1	0.004	No mitochondrial presequence	86(MPP)	-0.209	83-87	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_297_mmf1	0.007	No mitochondrial presequence	18(MPP)	-0.222		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_298_mmf1	0.001	No mitochondrial presequence	65(MPP)	-0.062	44-48	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_299_mmf1	0.002	No mitochondrial presequence	55(MPP)	-0.200	52-56	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_300_mmf1	0.015	No mitochondrial presequence	92(MPP)	-0.239		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_301_mmf1	0.002	No mitochondrial presequence	77(MPP)	-0.104		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_302_mmf1	0.006	No mitochondrial presequence	31(MPP)	-0.226		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_303_mmf1	0.001	No mitochondrial presequence	28(MPP)	-0.214		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_304_mmf1	0.002	No mitochondrial presequence	85(MPP)	-0.176		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_305_mmf1	0.000	No mitochondrial presequence	19(MPP)	-0.211		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_306_mmf1	0.004	No mitochondrial presequence	91(MPP)	-0.099	72-76	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_307_mmf1	0.009	No mitochondrial presequence	63(MPP)	-0.079		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_308_mmf1	0.000	No mitochondrial presequence	18(MPP)	-0.278		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_309_mmf1	0.013	No mitochondrial presequence	91(MPP)	-0.209		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_310_mmf1	0.003	No mitochondrial presequence	20(MPP), 21(Icp55)	-0.250		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_311_mmf1	0.005	No mitochondrial presequence	65(MPP)	-0.062		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_312_mmf1	0.004	No mitochondrial presequence	95(MPP)	-0.137	74-78	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_313_mmf1	0.002	No mitochondrial presequence	69(MPP)	-0.072		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_314_mmf1	0.008	No mitochondrial presequence	28(MPP)	-0.286	79-83	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_315_mmf1	0.035	No mitochondrial presequence	70(MPP)	-0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_316_mmf1	0.010	No mitochondrial presequence	85(MPP)	-0.106		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_317_mmf1	0.007	No mitochondrial presequence	77(MPP)	-0.208		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_318_mmf1	0.000	No mitochondrial presequence	89(MPP)	-0.213		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_319_mmf1	0.003	No mitochondrial presequence	59(MPP)	-0.169		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_320_mmf1	0.000	No mitochondrial presequence	95(MPP)	-0.105	25-29,76-80	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_321_mmf1	0.002	No mitochondrial presequence	70(MPP)	-0.200	68-72	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_322_mmf1	0.000	No mitochondrial presequence	5(MPP)	-0.200		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_323_mmf1	0.005	No mitochondrial presequence	57(MPP)	-0.035	38-42	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_324_mmf1	0.000	No mitochondrial presequence	21(MPP)	-0.238	84-88	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_325_mmf1	0.003	No mitochondrial presequence	53(MPP)	-0.170	51-55	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_326_mmf1	0.004	No mitochondrial presequence	88(MPP)	-0.182		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_327_mmf1	0.017	No mitochondrial presequence	41(MPP)	-0.171	39-43	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_328_mmf1	0.001	No mitochondrial presequence	44(MPP)	-0.182		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_329_mmf1	0.003	No mitochondrial presequence	51(MPP)	-0.216		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_330_mmf1	0.000	No mitochondrial presequence	75(MPP)	-0.093		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_331_mmf1	0.012	No mitochondrial presequence	95(MPP)	-0.116	75-79	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_332_mmf1	0.001	No mitochondrial presequence	90(MPP)	-0.200	88-92	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_333_mmf1	0.015	No mitochondrial presequence	88(MPP)	-0.205		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_334_mmf1	0.000	No mitochondrial presequence	81(MPP)	-0.111		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_335_mmf1	0.006	No mitochondrial presequence	45(MPP)	-0.156		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_336_mmf1	0.003	No mitochondrial presequence	67(MPP)	-0.060		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_337_mmf1	0.019	No mitochondrial presequence	60(MPP)	-0.167	58-62	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_338_mmf1	0.002	No mitochondrial presequence	85(MPP)	-0.224	7-11,35-39,43-47	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_339_mmf1	0.006	No mitochondrial presequence	55(MPP)	-0.182		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_340_mmf1	0.003	No mitochondrial presequence	53(MPP)	-0.189		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_341_mmf1	0.000	No mitochondrial presequence	22(MPP)	-0.227		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_342_mmf1	0.000	No mitochondrial presequence	77(MPP)	-0.091	56-60	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_343_mmf1	0.002	No mitochondrial presequence	66(MPP)	-0.061		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_344_mmf1	0.000	No mitochondrial presequence	53(MPP)	-0.208		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_345_mmf1	0.000	No mitochondrial presequence	75(MPP)	-0.093	54-58	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_346_mmf1	0.001	No mitochondrial presequence	93(MPP)	-0.129	73-77	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_347_mmf1	0.000	No mitochondrial presequence	79(MPP)	-0.203	76-80	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_348_mmf1	0.000	No mitochondrial presequence	84(MPP)	-0.202	82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_349_mmf1	0.003	No mitochondrial presequence	85(MPP)	-0.118	65-69	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_350_mmf1	0.014	No mitochondrial presequence	20(MPP)	-0.250		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_351_mmf1	0.001	No mitochondrial presequence	24(MPP)	-0.208		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
