<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
synMTS_7_579_hac1	0.124	No mitochondrial presequence	24(MPP)	0.250	11-15,14-18	7-16-high	-	-	-	-	11-16,14-19	-	-	-	-	-	-	-	-	-	
synMTS_7_580_hac1	0.109	No mitochondrial presequence	74(MPP)	0.270	14-18,55-59,72-76	3-12-high	-	10-15	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_581_hac1	0.210	No mitochondrial presequence	62(MPP)	0.258	11-15,29-33	17-28-high	-	-	-	-	11-16	-	24-29	-	-	-	-	-	-	-	
synMTS_7_582_hac1	0.082	No mitochondrial presequence	76(MPP), 77(Icp55)	0.237	4-8,39-43,88-92	12-23-high	-	-	-	-	-	-	-	24-29	-	23-28	-	-	-	-	
synMTS_7_583_hac1	0.146	No mitochondrial presequence	44(MPP)	0.273	27-31,87-91	2-11-high	-	23-28	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_584_hac1	0.341	No mitochondrial presequence	42(MPP)	0.262	6-10,9-13,15-19,36-40,39-43,86-90	15-24-high	-	-	-	-	6-11,9-14	-	-	-	-	-	-	-	-	-	
synMTS_7_585_hac1	0.048	No mitochondrial presequence	51(MPP)	0.255	16-20,21-25,36-40,44-48,94-98	16-25-high	-	-	-	-	-	-	-	-	24-29	-	-	-	-	-	
synMTS_7_586_hac1	0.131	No mitochondrial presequence	65(MPP)	0.246	26-30,29-33,53-57	14-23-high	-	-	4-9	-	-	-	14-19	-	-	13-18	-	-	-	-	
synMTS_7_587_hac1	0.079	No mitochondrial presequence	86(MPP)	0.256	19-23,23-27,35-39	18-27-high	-	-	-	-	-	-	-	-	-	-	-	18-23	-	-	
synMTS_7_588_hac1	0.076	No mitochondrial presequence	49(MPP)	0.265	3-7,13-17,18-22,53-57,78-82	3-12-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
synMTS_7_589_hac1	0.041	No mitochondrial presequence	41(MPP)	0.244	34-38,38-42	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_590_hac1	0.022	No mitochondrial presequence	72(MPP)	0.236	35-39,49-53,52-56	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_591_hac1	0.115	No mitochondrial presequence	73(MPP)	0.233	4-8,27-31,57-61,70-74	3-12-high	-	-	-	-	4-9	-	7-12	-	-	-	-	-	-	-	
synMTS_7_592_hac1	0.101	No mitochondrial presequence	59(MPP)	0.271	10-14,18-22,22-26,29-33,32-36,47-51,51-55	18-29-high	-	-	-	-	-	-	-	-	-	-	-	21-26	18-23	-	
synMTS_7_593_hac1	0.096	No mitochondrial presequence	53(MPP)	0.283	7-11	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_594_hac1	0.032	No mitochondrial presequence	70(MPP)	0.257	33-37	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_595_hac1	0.063	No mitochondrial presequence	44(MPP)	0.250	2-6,5-9,41-45,87-91	1-10-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
synMTS_7_596_hac1	0.007	No mitochondrial presequence	48(MPP)	0.250	45-49,91-95	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_597_hac1	0.045	No mitochondrial presequence	61(MPP)	0.262	14-18,22-26,34-38,49-53,58-62	13-22-high	-	-	-	-	14-19	-	-	-	-	-	-	-	-	-	
synMTS_7_598_hac1	0.053	No mitochondrial presequence	46(MPP)	0.239	18-22,89-93	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_599_hac1	0.043	No mitochondrial presequence	20(MPP)	0.250	5-9,49-53,75-79,85-89	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_7_600_hac1	0.083	No mitochondrial presequence	28(MPP), 36(Oct1)	0.286	2-6,12-16,38-42,42-46,46-50,49-53,57-61,60-64,70-74,74-78	18-29-high	-	20-25	-	3-8	12-17	-	-	-	-	-	-	-	-	-	
synMTS_8_401_hac1	0.007	No mitochondrial presequence	44(MPP)	-0.159	87-91	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_402_hac1	0.002	No mitochondrial presequence	52(MPP)	-0.173	49-53,95-99	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_403_hac1	0.000	No mitochondrial presequence	67(MPP)	-0.194	54-58	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_404_hac1	0.008	No mitochondrial presequence	91(MPP)	-0.220	88-92	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_405_hac1	0.007	No mitochondrial presequence	16(MPP)	-0.250	93-97	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_406_hac1	0.011	No mitochondrial presequence	76(MPP)	-0.197	17-21	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_407_hac1	0.000	No mitochondrial presequence	75(MPP)	-0.200		1-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_408_hac1	0.006	No mitochondrial presequence	44(MPP)	-0.159	88-92	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_409_hac1	0.000	No mitochondrial presequence	74(MPP)	-0.189		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_410_hac1	0.000	No mitochondrial presequence	63(MPP)	-0.175		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_411_hac1	0.000	No mitochondrial presequence	50(MPP)	-0.200	47-51,94-98	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_412_hac1	0.003	No mitochondrial presequence	77(MPP)	-0.221		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_413_hac1	0.002	No mitochondrial presequence	35(MPP)	-0.229		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_414_hac1	0.000	No mitochondrial presequence	18(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_415_hac1	0.003	No mitochondrial presequence	69(MPP)	-0.232		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_416_hac1	0.002	No mitochondrial presequence	37(MPP)	-0.243		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_417_hac1	0.007	No mitochondrial presequence	55(MPP)	-0.200		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_418_hac1	0.044	No mitochondrial presequence	55(MPP)	-0.218		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_419_hac1	0.003	No mitochondrial presequence	54(MPP)	-0.148		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_420_hac1	0.001	No mitochondrial presequence	35(MPP)	-0.229		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_421_hac1	0.005	No mitochondrial presequence	58(MPP)	-0.172	55-59	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_422_hac1	0.014	No mitochondrial presequence	71(MPP)	-0.197		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_423_hac1	0.009	No mitochondrial presequence	76(MPP)	-0.197	14-18	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_424_hac1	0.006	No mitochondrial presequence	41(MPP)	-0.171	38-42,84-88	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_425_hac1	0.001	No mitochondrial presequence	21(MPP)	-0.238		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_426_hac1	0.003	No mitochondrial presequence	89(MPP)	-0.225	6-10,10-14	2-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_427_hac1	0.000	No mitochondrial presequence	13(MPP), 14(Icp55)	-0.231		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_428_hac1	0.000	No mitochondrial presequence	47(MPP)	-0.213		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_429_hac1	0.000	No mitochondrial presequence	28(MPP)	-0.214		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_430_hac1	0.007	No mitochondrial presequence	67(MPP)	-0.194		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_431_hac1	0.014	No mitochondrial presequence	56(MPP)	-0.161	10-14	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_432_hac1	0.004	No mitochondrial presequence	64(MPP)	-0.188		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_433_hac1	0.001	No mitochondrial presequence	21(MPP)	-0.238		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_434_hac1	0.000	No mitochondrial presequence	84(MPP)	-0.202		15-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_435_hac1	0.004	No mitochondrial presequence	13(MPP)	-0.231		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_436_hac1	0.001	No mitochondrial presequence	40(MPP)	-0.225		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_437_hac1	0.000	No mitochondrial presequence	20(MPP)	-0.250		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_438_hac1	0.024	No mitochondrial presequence	23(MPP)	-0.261		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_439_hac1	0.000	No mitochondrial presequence	51(MPP)	-0.216		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_440_hac1	0.019	No mitochondrial presequence	5(MPP)	-0.200		16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_441_hac1	0.001	No mitochondrial presequence	34(MPP)	-0.206		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_442_hac1	0.001	No mitochondrial presequence	61(MPP)	-0.197		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_443_hac1	0.000	No mitochondrial presequence	53(MPP)	-0.151	96-100	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_444_hac1	0.000	No mitochondrial presequence	25(MPP)	-0.240		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_445_hac1	0.002	No mitochondrial presequence	15(MPP)	-0.200		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_446_hac1	0.002	No mitochondrial presequence	49(MPP)	-0.204	93-97	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_447_hac1	0.002	No mitochondrial presequence	38(MPP)	-0.211		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_448_hac1	0.000	No mitochondrial presequence	64(MPP)	-0.219	58-62	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_449_hac1	0.002	No mitochondrial presequence	62(MPP)	-0.177		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_450_hac1	0.006	No mitochondrial presequence	50(MPP)	-0.180	94-98	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_451_hac1	0.008	No mitochondrial presequence	51(MPP)	-0.176	94-98	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_452_hac1	0.000	No mitochondrial presequence	41(MPP)	-0.171	85-89	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_453_hac1	0.001	No mitochondrial presequence	95(MPP)	-0.211		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_454_hac1	0.021	No mitochondrial presequence	30(MPP)	-0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_455_hac1	0.000	No mitochondrial presequence	46(MPP)	-0.217		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_456_hac1	0.012	No mitochondrial presequence	52(MPP)	-0.192	1-5,49-53,96-100	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_457_hac1	0.002	No mitochondrial presequence	68(MPP)	-0.162		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_458_hac1	0.020	No mitochondrial presequence	32(MPP)	-0.219		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_459_hac1	0.002	No mitochondrial presequence	47(MPP)	-0.170	91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_460_hac1	0.006	No mitochondrial presequence	82(MPP)	-0.183		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_461_hac1	0.000	No mitochondrial presequence	63(MPP)	-0.206		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_462_hac1	0.000	No mitochondrial presequence	24(MPP)	-0.250		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_463_hac1	0.001	No mitochondrial presequence	36(MPP)	-0.222		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_464_hac1	0.001	No mitochondrial presequence	45(MPP)	-0.156	89-93	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_465_hac1	0.000	No mitochondrial presequence	74(MPP)	-0.230		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_466_hac1	0.002	No mitochondrial presequence	95(MPP)	-0.179	92-96	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_467_hac1	0.021	No mitochondrial presequence	45(MPP)	-0.222	16-20	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_468_hac1	0.008	No mitochondrial presequence	84(MPP)	-0.226		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_469_hac1	0.005	No mitochondrial presequence	42(MPP)	-0.190	86-90	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_470_hac1	0.001	No mitochondrial presequence	11(MPP)	-0.182		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_471_hac1	0.000	No mitochondrial presequence	76(MPP)	-0.184		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_472_hac1	0.009	No mitochondrial presequence	58(MPP)	-0.190	55-59	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_473_hac1	0.000	No mitochondrial presequence	22(MPP)	-0.273		12-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_474_hac1	0.000	No mitochondrial presequence	88(MPP)	-0.205	85-89	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_475_hac1	0.001	No mitochondrial presequence	47(MPP)	-0.149	90-94	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_476_hac1	0.000	No mitochondrial presequence	42(MPP)	-0.190	86-90	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_477_hac1	0.002	No mitochondrial presequence	71(MPP)	-0.183		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_478_hac1	0.000	No mitochondrial presequence	12(MPP)	-0.250		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_479_hac1	0.001	No mitochondrial presequence	45(MPP)	-0.200	88-92	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_480_hac1	0.001	No mitochondrial presequence	82(MPP)	-0.207		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_481_hac1	0.005	No mitochondrial presequence	33(MPP)	-0.242	49-53	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_482_hac1	0.005	No mitochondrial presequence	52(MPP)	-0.154	49-53,95-99	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_483_hac1	0.000	No mitochondrial presequence	27(MPP)	-0.222		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_484_hac1	0.001	No mitochondrial presequence	75(MPP)	-0.173		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_485_hac1	0.008	No mitochondrial presequence	41(MPP)	-0.171	38-42,85-89	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_486_hac1	0.017	No mitochondrial presequence	72(MPP)	-0.181		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_487_hac1	0.001	No mitochondrial presequence	65(MPP), 66(Icp55)	-0.200		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_488_hac1	0.001	No mitochondrial presequence	27(MPP)	-0.259		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_489_hac1	0.000	No mitochondrial presequence	90(MPP)	-0.200		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_490_hac1	0.002	No mitochondrial presequence	4(MPP)	-0.250		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_491_hac1	0.002	No mitochondrial presequence	43(MPP)	-0.233	79-83	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_492_hac1	0.000	No mitochondrial presequence	61(MPP)	-0.230	27-31	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_493_hac1	0.023	No mitochondrial presequence	55(MPP)	-0.236		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_494_hac1	0.000	No mitochondrial presequence	80(MPP)	-0.175		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_495_hac1	0.001	No mitochondrial presequence	54(MPP)	-0.167	51-55	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_496_hac1	0.001	No mitochondrial presequence	28(MPP)	-0.250		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_497_hac1	0.001	No mitochondrial presequence	67(MPP)	-0.209		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_498_hac1	0.001	No mitochondrial presequence	63(MPP), 64(Icp55)	-0.222		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_499_hac1	0.001	No mitochondrial presequence	59(MPP)	-0.186	56-60	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_500_hac1	0.001	No mitochondrial presequence	54(MPP)	-0.167		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_501_hac1	0.017	No mitochondrial presequence	46(MPP)	-0.152	9-13,43-47,90-94	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_502_hac1	0.001	No mitochondrial presequence	54(MPP)	-0.185	51-55	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_503_hac1	0.000	No mitochondrial presequence	81(MPP)	-0.198		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_504_hac1	0.001	No mitochondrial presequence	83(MPP)	-0.205	60-64	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_505_hac1	0.003	No mitochondrial presequence	55(MPP), 63(Oct1)	-0.200	1-5	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_506_hac1	0.000	No mitochondrial presequence	89(MPP), 90(Icp55)	-0.225	92-96,96-100	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_507_hac1	0.000	No mitochondrial presequence	53(MPP)	-0.189	50-54	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_508_hac1	0.003	No mitochondrial presequence	62(MPP)	-0.177		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_509_hac1	0.016	No mitochondrial presequence	27(MPP)	-0.222		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_510_hac1	0.004	No mitochondrial presequence	90(MPP)	-0.200		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_511_hac1	0.000	No mitochondrial presequence	91(MPP)	-0.220		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_512_hac1	0.001	No mitochondrial presequence	56(MPP)	-0.179	53-57	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_513_hac1	0.000	No mitochondrial presequence	73(MPP)	-0.192		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_514_hac1	0.001	No mitochondrial presequence	86(MPP)	-0.198		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_515_hac1	0.004	No mitochondrial presequence	83(MPP)	-0.229		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_516_hac1	0.000	No mitochondrial presequence	11(MPP)	-0.182	32-36	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_517_hac1	0.002	No mitochondrial presequence	59(MPP)	-0.169		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_518_hac1	0.000	No mitochondrial presequence	47(MPP)	-0.170	90-94	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_519_hac1	0.001	No mitochondrial presequence	73(MPP)	-0.205	71-75	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_520_hac1	0.000	No mitochondrial presequence	64(MPP)	-0.188		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_521_hac1	0.001	No mitochondrial presequence	19(MPP)	-0.263		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_522_hac1	0.002	No mitochondrial presequence	9(MPP)	-0.222	95-99	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_523_hac1	0.002	No mitochondrial presequence	85(MPP)	-0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_524_hac1	0.001	No mitochondrial presequence	87(MPP)	-0.195	84-88	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_525_hac1	0.001	No mitochondrial presequence	38(MPP)	-0.237	95-99	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_526_hac1	0.001	No mitochondrial presequence	76(MPP)	-0.197	57-61,61-65,73-77	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_527_hac1	0.000	No mitochondrial presequence	63(MPP)	-0.175		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_528_hac1	0.001	No mitochondrial presequence	50(MPP)	-0.180	47-51,93-97	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_529_hac1	0.001	No mitochondrial presequence	50(MPP)	-0.160	94-98	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_530_hac1	0.003	No mitochondrial presequence	58(MPP)	-0.190		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_531_hac1	0.000	No mitochondrial presequence	48(MPP)	-0.167	91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_532_hac1	0.007	No mitochondrial presequence	13(MPP), 14(Icp55)	-0.231	30-34	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_533_hac1	0.001	No mitochondrial presequence	89(MPP)	-0.236		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_534_hac1	0.000	No mitochondrial presequence	40(MPP)	-0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_535_hac1	0.000	No mitochondrial presequence	74(MPP)	-0.203		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_536_hac1	0.001	No mitochondrial presequence	64(MPP)	-0.188		16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_537_hac1	0.015	No mitochondrial presequence	40(MPP)	-0.200	84-88	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_538_hac1	0.000	No mitochondrial presequence	68(MPP)	-0.176		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_539_hac1	0.003	No mitochondrial presequence	55(MPP)	-0.164		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_540_hac1	0.002	No mitochondrial presequence	68(MPP)	-0.176		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_541_hac1	0.010	No mitochondrial presequence	73(MPP)	-0.192		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_542_hac1	0.008	No mitochondrial presequence	82(MPP)	-0.183		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_543_hac1	0.001	No mitochondrial presequence	63(MPP)	-0.190		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_544_hac1	0.006	No mitochondrial presequence	93(MPP)	-0.237		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_545_hac1	0.000	No mitochondrial presequence	13(MPP), 14(Icp55)	-0.231		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_546_hac1	0.000	No mitochondrial presequence	89(MPP)	-0.202		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_547_hac1	0.000	No mitochondrial presequence	11(MPP)	-0.273		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_548_hac1	0.001	No mitochondrial presequence	5(MPP)	-0.200		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_549_hac1	0.000	No mitochondrial presequence	71(MPP)	-0.211		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_550_hac1	0.001	No mitochondrial presequence	94(MPP)	-0.021	85-89	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_551_hac1	0.002	No mitochondrial presequence	60(MPP)	-0.200		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
synMTS_8_552_hac1	0.000	No mitochondrial presequence	81(MPP)	-0.185		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
